dataset,arm,target,space,projection_repeat,projection_seed,projection_sha256,n_projections,sliced_w2,n_predicted,n_observed,predicted_mass,observed_mass_relative,tmv_absolute,tmv,weights_semantics,inference_seed
mosta,interaction_on,3.0,joint,1,2466877579,cb1b2d773c36ce28415626249e67efa69bf7f3061d7c21f2b7fae72f46e47a4c,1024,0.0219348036376926,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,joint,2,840223586,01080988eda5256b4a4946318299ebbb5b34b16c16ca6dcaf44466fc370b8fe7,1024,0.0220231463722529,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,joint,3,2998915179,eb626ff26c8f794a7ca0c1ba553aef75a6e6beabfdf8b67a055f601f40a8deea,1024,0.0213049906373512,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,joint,4,2611202253,690796cb8797666bd9584328213165213bdd3f1f31b136852034e5bc1a8287a8,1024,0.0214051948576222,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,state,0,1454368735,d1dac1171066f73817e7bbb0e584bc13e6b2140d21ebfad00a5dc0204f9e56c7,1024,0.0176238242106635,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,state,1,2853850383,b171bffcd4aae791332b032c55d4b215571355ac7ccbe5c5ecb6a3f75af30625,1024,0.017937775335399,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,state,2,2799650187,1c89a29e19072e1f11bfd51e55201b63bf251d86d930ab4dfa7916820f0e1c93,1024,0.0178946964549079,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,state,3,4123699352,3f7650016d4e93f3efe788799b7db032daa11c2a658d40e4343b5e4035d254bb,1024,0.0178592478986687,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,state,4,957962967,ab83e05e5224aab3e62665b8e1c10a8f76aaaf9d673a8e84365af24984a193d2,1024,0.017496584277027,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,spatial,0,2225527886,5f069b34c7d8c601592601ede05cd5845bc9a4c5baa35d59ff8c8c7b6588aa5f,1024,0.0544236033239029,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,spatial,1,2846964048,56138e59e97bbcdfcf42138d699e8983a3df494d7f4b015c5e125e196737c808,1024,0.0546360422705616,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,spatial,2,3087075684,7dd9877ff175abefe64805e799321a1abeb6625d0e3caa31b123df718b5a7365,1024,0.0546007022897059,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,spatial,3,2085671091,31f7c6f6c3718045e4c411c1ef35d7a7a3c4bc7af3bbe0e9a757996d6a38e97d,1024,0.0546798208724891,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_on,3.0,spatial,4,2948053437,70bf56966fce90ad0f9c1a5f89010fc10b86706e527e48902a4a3e317be57a3f,1024,0.054313767280508,5000,113350,2.0793153574777534,2.2067555728608976,0.1274402153831442,0.0577500367283211,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,joint,0,1556289783,2d8cbb0b5a160d566d88bab37e2e7416610e0f8dc591c1913356c15f7cd2f0f9,1024,0.0281546114049218,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,joint,1,2466877579,cb1b2d773c36ce28415626249e67efa69bf7f3061d7c21f2b7fae72f46e47a4c,1024,0.0280730869561413,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,joint,2,840223586,01080988eda5256b4a4946318299ebbb5b34b16c16ca6dcaf44466fc370b8fe7,1024,0.0283476810342078,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,joint,3,2998915179,eb626ff26c8f794a7ca0c1ba553aef75a6e6beabfdf8b67a055f601f40a8deea,1024,0.0283291237631431,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,joint,4,2611202253,690796cb8797666bd9584328213165213bdd3f1f31b136852034e5bc1a8287a8,1024,0.0273122964405067,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,state,0,1454368735,d1dac1171066f73817e7bbb0e584bc13e6b2140d21ebfad00a5dc0204f9e56c7,1024,0.0273630992453199,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,state,1,2853850383,b171bffcd4aae791332b032c55d4b215571355ac7ccbe5c5ecb6a3f75af30625,1024,0.0265927417179583,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,state,2,2799650187,1c89a29e19072e1f11bfd51e55201b63bf251d86d930ab4dfa7916820f0e1c93,1024,0.0271918825392053,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,state,3,4123699352,3f7650016d4e93f3efe788799b7db032daa11c2a658d40e4343b5e4035d254bb,1024,0.0274840357938472,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,state,4,957962967,ab83e05e5224aab3e62665b8e1c10a8f76aaaf9d673a8e84365af24984a193d2,1024,0.0262304267766573,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,spatial,0,2225527886,5f069b34c7d8c601592601ede05cd5845bc9a4c5baa35d59ff8c8c7b6588aa5f,1024,0.0279313567695981,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,spatial,1,2846964048,56138e59e97bbcdfcf42138d699e8983a3df494d7f4b015c5e125e196737c808,1024,0.0276753045325292,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,spatial,2,3087075684,7dd9877ff175abefe64805e799321a1abeb6625d0e3caa31b123df718b5a7365,1024,0.0279652875075705,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,spatial,3,2085671091,31f7c6f6c3718045e4c411c1ef35d7a7a3c4bc7af3bbe0e9a757996d6a38e97d,1024,0.0277532665881495,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,1.0,spatial,4,2948053437,70bf56966fce90ad0f9c1a5f89010fc10b86706e527e48902a4a3e317be57a3f,1024,0.0279782412477331,5000,77369,1.5294927698705578,1.506259125863915,0.0232336440066427,0.0154247324432421,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,joint,0,1556289783,2d8cbb0b5a160d566d88bab37e2e7416610e0f8dc591c1913356c15f7cd2f0f9,1024,0.0386161093182965,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,joint,1,2466877579,cb1b2d773c36ce28415626249e67efa69bf7f3061d7c21f2b7fae72f46e47a4c,1024,0.0396905075650818,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,joint,2,840223586,01080988eda5256b4a4946318299ebbb5b34b16c16ca6dcaf44466fc370b8fe7,1024,0.0413155298247783,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,joint,3,2998915179,eb626ff26c8f794a7ca0c1ba553aef75a6e6beabfdf8b67a055f601f40a8deea,1024,0.0407892652983674,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,joint,4,2611202253,690796cb8797666bd9584328213165213bdd3f1f31b136852034e5bc1a8287a8,1024,0.0400840106601233,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,state,0,1454368735,d1dac1171066f73817e7bbb0e584bc13e6b2140d21ebfad00a5dc0204f9e56c7,1024,0.0391447684845165,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,state,1,2853850383,b171bffcd4aae791332b032c55d4b215571355ac7ccbe5c5ecb6a3f75af30625,1024,0.0396247214357575,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,state,2,2799650187,1c89a29e19072e1f11bfd51e55201b63bf251d86d930ab4dfa7916820f0e1c93,1024,0.0403576608383233,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,state,3,4123699352,3f7650016d4e93f3efe788799b7db032daa11c2a658d40e4343b5e4035d254bb,1024,0.0391922268960719,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,state,4,957962967,ab83e05e5224aab3e62665b8e1c10a8f76aaaf9d673a8e84365af24984a193d2,1024,0.0376517639012067,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,spatial,0,2225527886,5f069b34c7d8c601592601ede05cd5845bc9a4c5baa35d59ff8c8c7b6588aa5f,1024,0.0604451050223446,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,spatial,1,2846964048,56138e59e97bbcdfcf42138d699e8983a3df494d7f4b015c5e125e196737c808,1024,0.0613221438985974,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,spatial,2,3087075684,7dd9877ff175abefe64805e799321a1abeb6625d0e3caa31b123df718b5a7365,1024,0.0605920232045263,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,spatial,3,2085671091,31f7c6f6c3718045e4c411c1ef35d7a7a3c4bc7af3bbe0e9a757996d6a38e97d,1024,0.0611780470637572,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,2.0,spatial,4,2948053437,70bf56966fce90ad0f9c1a5f89010fc10b86706e527e48902a4a3e317be57a3f,1024,0.0609363013381419,5000,102519,1.92552864823665,1.9958921444563416,0.0703634962196917,0.0352541576032195,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,joint,0,1556289783,2d8cbb0b5a160d566d88bab37e2e7416610e0f8dc591c1913356c15f7cd2f0f9,1024,0.0240871617128177,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,joint,1,2466877579,cb1b2d773c36ce28415626249e67efa69bf7f3061d7c21f2b7fae72f46e47a4c,1024,0.024115422161975,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,joint,2,840223586,01080988eda5256b4a4946318299ebbb5b34b16c16ca6dcaf44466fc370b8fe7,1024,0.0243961299125373,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,joint,3,2998915179,eb626ff26c8f794a7ca0c1ba553aef75a6e6beabfdf8b67a055f601f40a8deea,1024,0.0239353256622934,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,joint,4,2611202253,690796cb8797666bd9584328213165213bdd3f1f31b136852034e5bc1a8287a8,1024,0.0241029378163656,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,state,0,1454368735,d1dac1171066f73817e7bbb0e584bc13e6b2140d21ebfad00a5dc0204f9e56c7,1024,0.022119505615978,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,state,1,2853850383,b171bffcd4aae791332b032c55d4b215571355ac7ccbe5c5ecb6a3f75af30625,1024,0.0223228728819388,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,state,2,2799650187,1c89a29e19072e1f11bfd51e55201b63bf251d86d930ab4dfa7916820f0e1c93,1024,0.0218676956705865,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,state,3,4123699352,3f7650016d4e93f3efe788799b7db032daa11c2a658d40e4343b5e4035d254bb,1024,0.0222156431040393,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,state,4,957962967,ab83e05e5224aab3e62665b8e1c10a8f76aaaf9d673a8e84365af24984a193d2,1024,0.0214658892103822,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,spatial,0,2225527886,5f069b34c7d8c601592601ede05cd5845bc9a4c5baa35d59ff8c8c7b6588aa5f,1024,0.0416998040811716,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,spatial,1,2846964048,56138e59e97bbcdfcf42138d699e8983a3df494d7f4b015c5e125e196737c808,1024,0.0421485630902588,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,spatial,2,3087075684,7dd9877ff175abefe64805e799321a1abeb6625d0e3caa31b123df718b5a7365,1024,0.0418217803542296,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,spatial,3,2085671091,31f7c6f6c3718045e4c411c1ef35d7a7a3c4bc7af3bbe0e9a757996d6a38e97d,1024,0.0421816052194666,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_off,3.0,spatial,4,2948053437,70bf56966fce90ad0f9c1a5f89010fc10b86706e527e48902a4a3e317be57a3f,1024,0.041976888567328,5000,113350,2.150322650835733,2.2067555728608976,0.0564329220251647,0.0255728014099919,native_unnormalised_growth_mass,42
mosta,interaction_on,1.0,joint,0,1556289783,2d8cbb0b5a160d566d88bab37e2e7416610e0f8dc591c1913356c15f7cd2f0f9,1024,0.0252502865245269,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,joint,1,2466877579,cb1b2d773c36ce28415626249e67efa69bf7f3061d7c21f2b7fae72f46e47a4c,1024,0.025233614639121,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,joint,2,840223586,01080988eda5256b4a4946318299ebbb5b34b16c16ca6dcaf44466fc370b8fe7,1024,0.0257525703293748,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,joint,3,2998915179,eb626ff26c8f794a7ca0c1ba553aef75a6e6beabfdf8b67a055f601f40a8deea,1024,0.0256744169701365,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,joint,4,2611202253,690796cb8797666bd9584328213165213bdd3f1f31b136852034e5bc1a8287a8,1024,0.0248963554660195,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,state,0,1454368735,d1dac1171066f73817e7bbb0e584bc13e6b2140d21ebfad00a5dc0204f9e56c7,1024,0.0239586293084155,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,state,1,2853850383,b171bffcd4aae791332b032c55d4b215571355ac7ccbe5c5ecb6a3f75af30625,1024,0.0235661374638105,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,state,2,2799650187,1c89a29e19072e1f11bfd51e55201b63bf251d86d930ab4dfa7916820f0e1c93,1024,0.0235707106284212,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,state,3,4123699352,3f7650016d4e93f3efe788799b7db032daa11c2a658d40e4343b5e4035d254bb,1024,0.0242060095596963,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,state,4,957962967,ab83e05e5224aab3e62665b8e1c10a8f76aaaf9d673a8e84365af24984a193d2,1024,0.0233975700501186,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,spatial,0,2225527886,5f069b34c7d8c601592601ede05cd5845bc9a4c5baa35d59ff8c8c7b6588aa5f,1024,0.0314562083423141,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,spatial,1,2846964048,56138e59e97bbcdfcf42138d699e8983a3df494d7f4b015c5e125e196737c808,1024,0.0311440112472733,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,spatial,2,3087075684,7dd9877ff175abefe64805e799321a1abeb6625d0e3caa31b123df718b5a7365,1024,0.0314853011460938,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,spatial,3,2085671091,31f7c6f6c3718045e4c411c1ef35d7a7a3c4bc7af3bbe0e9a757996d6a38e97d,1024,0.0311916261888777,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,1.0,spatial,4,2948053437,70bf56966fce90ad0f9c1a5f89010fc10b86706e527e48902a4a3e317be57a3f,1024,0.0313195485062228,5000,77369,1.502970197427203,1.506259125863915,0.0032889284367121,0.0021835077246923,native_unnormalised_growth_mass,43
mosta,interaction_on,2.0,joint,0,1556289783,2d8cbb0b5a160d566d88bab37e2e7416610e0f8dc591c1913356c15f7cd2f0f9,1024,0.0388756649746336,5000,102519,1.8733898326026976,1.9958921444563416,0.1225023118536443,0.0613772203041625,native_unnormalised_growth_mass,43
