module,pathway,observed_lr_score,null_mean,null_sd,empirical_p_greater,n_permutations,fold_over_null_mean,adjusted_p_value
N2_reaEGC_wntEGC,MAG,0.0,4.634026343204296e-05,0.0003457616132252763,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,NMU,0.0,1.749588790286258e-05,0.0001937678663244462,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,NOTCH,0.0,0.0007613969108338191,0.003511772538942378,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,NPFF,0.0,9.680114828561516e-05,0.0006921325511853072,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,NPR2,0.0,3.6456339872031666e-05,0.00040025854747529667,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,NPW-B,0.0,8.473230240531339e-06,0.00012095047557493218,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,PARs,0.0,9.095789097740223e-05,0.000664185841934655,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,PDGF,0.0,0.0007300122992796404,0.003431919845884251,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,PECAM1,0.0,0.00014634500979612654,0.0008166687634094923,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,PROS,0.0,0.003626895283064197,0.010933981294954187,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,TGFb,0.0,0.007543304065957115,0.020907244606686585,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,THY1,0.0,9.567379501884873e-06,0.00014805438614543052,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,UCN,0.0,0.00011164044187780603,0.0007499064498948072,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,VEGF,0.0,0.01428936403721532,0.023920715677306064,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,AGT,0.0,0.0,0.0,1.0,1999,,1.0
N2_reaEGC_wntEGC,CDH1,0.0,0.0,0.0,1.0,1999,,1.0
N2_reaEGC_wntEGC,MSTN,0.0,0.0,0.0,1.0,1999,,1.0
N2_reaEGC_wntEGC,PTH,0.0,0.0,0.0,1.0,1999,,1.0
N2_reaEGC_wntEGC,UROTENSIN,0.0,0.0,0.0,1.0,1999,,1.0
