niche,time,dpi,condition,pathway,interaction_class,lr_score
N1_sfrpEGC_VLMC,3.0,15,uninj,MAG,Cell-Cell Contact,0.0004907547819356236
N1_sfrpEGC_VLMC,3.0,15,uninj,MPZ,Cell-Cell Contact,0.038446688013264986
N1_sfrpEGC_VLMC,3.0,15,uninj,MSTN,Secreted Signaling,0.03092396190901034
N1_sfrpEGC_VLMC,3.0,15,uninj,NCAM,Cell-Cell Contact,6.234812724510569
N1_sfrpEGC_VLMC,3.0,15,uninj,NEGR,Cell-Cell Contact,0.15964586053346488
N1_sfrpEGC_VLMC,3.0,15,uninj,NGL,Cell-Cell Contact,0.33200808198017184
N1_sfrpEGC_VLMC,3.0,15,uninj,NMU,Secreted Signaling,0.0007168315547751197
N1_sfrpEGC_VLMC,3.0,15,uninj,NOTCH,Cell-Cell Contact,0.10851603694102148
N1_sfrpEGC_VLMC,3.0,15,uninj,NPFF,Secreted Signaling,0.002860807142135253
N1_sfrpEGC_VLMC,3.0,15,uninj,NPR2,Secreted Signaling,0.0031076526556592012
N1_sfrpEGC_VLMC,3.0,15,uninj,NPW-B,Secreted Signaling,0.00019408292338976853
N1_sfrpEGC_VLMC,3.0,15,uninj,NPY,Secreted Signaling,0.2240554297442504
N1_sfrpEGC_VLMC,3.0,15,uninj,NRG,Secreted Signaling,0.5132788533501962
N1_sfrpEGC_VLMC,3.0,15,uninj,NRXN,Cell-Cell Contact,17.04502090864961
N1_sfrpEGC_VLMC,3.0,15,uninj,NTS,Secreted Signaling,0.10017680126169234
N1_sfrpEGC_VLMC,3.0,15,uninj,PARs,Secreted Signaling,0.024022581282622944
N1_sfrpEGC_VLMC,3.0,15,uninj,PDGF,Secreted Signaling,0.10377175906670237
N1_sfrpEGC_VLMC,3.0,15,uninj,PECAM1,Cell-Cell Contact,0.06708976468806244
N1_sfrpEGC_VLMC,3.0,15,uninj,PROS,Secreted Signaling,0.779868957930542
N1_sfrpEGC_VLMC,3.0,15,uninj,PSAP,Secreted Signaling,32.68958383853132
N1_sfrpEGC_VLMC,3.0,15,uninj,PTH,Secreted Signaling,1.1934849995269626e-05
N1_sfrpEGC_VLMC,3.0,15,uninj,PTPRM,Cell-Cell Contact,0.14475985857017273
N1_sfrpEGC_VLMC,3.0,15,uninj,RELN,ECM-Receptor,0.009166277530748397
N1_sfrpEGC_VLMC,3.0,15,uninj,SEMA3,Secreted Signaling,2.274753558850729
N1_sfrpEGC_VLMC,3.0,15,uninj,SEMA4,Cell-Cell Contact,0.822005485063758
N1_sfrpEGC_VLMC,3.0,15,uninj,SEMA5,Cell-Cell Contact,11.661636578584961
N1_sfrpEGC_VLMC,3.0,15,uninj,SEMA6,Cell-Cell Contact,4.219271457047654
N1_sfrpEGC_VLMC,3.0,15,uninj,SEMATOSTATIN,Secreted Signaling,0.4784292087163351
N1_sfrpEGC_VLMC,3.0,15,uninj,TAC,Secreted Signaling,0.09387812021986564
N1_sfrpEGC_VLMC,3.0,15,uninj,TENASCIN,ECM-Receptor,1.998108756189424
N1_sfrpEGC_VLMC,3.0,15,uninj,TGFb,Secreted Signaling,0.0017283787668570631
N1_sfrpEGC_VLMC,3.0,15,uninj,THBS,ECM-Receptor,3.6254290346910203
N1_sfrpEGC_VLMC,3.0,15,uninj,THY1,Cell-Cell Contact,0.00032130904238342417
N1_sfrpEGC_VLMC,3.0,15,uninj,UCN,Secreted Signaling,0.0009762460928356437
N1_sfrpEGC_VLMC,3.0,15,uninj,UROTENSIN,Secreted Signaling,0.004719360285701592
N1_sfrpEGC_VLMC,3.0,15,uninj,VEGF,Secreted Signaling,0.02459214162591419
N1_sfrpEGC_VLMC,3.0,15,uninj,VIP,Secreted Signaling,0.016581867057813268
N1_sfrpEGC_VLMC,3.0,15,uninj,VISTA,Cell-Cell Contact,0.7880857034484081
N1_sfrpEGC_VLMC,3.0,15,uninj,WNT,Secreted Signaling,18.010585885514118
N1_sfrpEGC_VLMC,3.0,15,uninj,ncWNT,Secreted Signaling,0.08157675426847848
N2_reaEGC_wntEGC,3.0,15,uninj,ACTIVIN,Secreted Signaling,0.10413316883572087
N2_reaEGC_wntEGC,3.0,15,uninj,ADIPONECTIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,AGRN,ECM-Receptor,9.624421032045099
N2_reaEGC_wntEGC,3.0,15,uninj,AGT,Secreted Signaling,0.008607239937692615
N2_reaEGC_wntEGC,3.0,15,uninj,ANGPT,Secreted Signaling,0.03902764388384381
N2_reaEGC_wntEGC,3.0,15,uninj,ANGPTL,Secreted Signaling,4.2753685185617485
N2_reaEGC_wntEGC,3.0,15,uninj,BAG,Secreted Signaling,0.10613720162115199
N2_reaEGC_wntEGC,3.0,15,uninj,BMP,Secreted Signaling,0.2279023638050177
N2_reaEGC_wntEGC,3.0,15,uninj,CALCR,Secreted Signaling,0.12714518946862394
N2_reaEGC_wntEGC,3.0,15,uninj,CCK,Secreted Signaling,0.3111999717028316
N2_reaEGC_wntEGC,3.0,15,uninj,CCL,Secreted Signaling,0.0019136027715282538
N2_reaEGC_wntEGC,3.0,15,uninj,CD34,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,CD40,Secreted Signaling,0.005254350045375453
N2_reaEGC_wntEGC,3.0,15,uninj,CD45,Cell-Cell Contact,0.0016942556374810389
N2_reaEGC_wntEGC,3.0,15,uninj,CDH,Cell-Cell Contact,5.03007698112943
N2_reaEGC_wntEGC,3.0,15,uninj,CDH1,Cell-Cell Contact,0.0007920420616316935
N2_reaEGC_wntEGC,3.0,15,uninj,CDH5,Cell-Cell Contact,0.0003804587805382476
N2_reaEGC_wntEGC,3.0,15,uninj,CLDN,Cell-Cell Contact,0.004816240012268065
N2_reaEGC_wntEGC,3.0,15,uninj,CNTN,Cell-Cell Contact,14.34363876706733
N2_reaEGC_wntEGC,3.0,15,uninj,COLLAGEN,ECM-Receptor,3.6981488353495555
N2_reaEGC_wntEGC,3.0,15,uninj,CSPG4,Cell-Cell Contact,0.006184859371010031
N2_reaEGC_wntEGC,3.0,15,uninj,CXCL,Secreted Signaling,0.2787106230305703
N2_reaEGC_wntEGC,3.0,15,uninj,EDN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,EGF,Secreted Signaling,0.019463469192373843
N2_reaEGC_wntEGC,3.0,15,uninj,EPHA,Cell-Cell Contact,13.759737035956654
N2_reaEGC_wntEGC,3.0,15,uninj,EPHB,Cell-Cell Contact,8.374540413848404
N2_reaEGC_wntEGC,3.0,15,uninj,ESAM,Cell-Cell Contact,0.004127310701613655
N2_reaEGC_wntEGC,3.0,15,uninj,FGF,Secreted Signaling,1.7839536148191588
N2_reaEGC_wntEGC,3.0,15,uninj,FN1,ECM-Receptor,1.1002153534873105
N2_reaEGC_wntEGC,3.0,15,uninj,GALANIN,Secreted Signaling,0.043984751009204216
N2_reaEGC_wntEGC,3.0,15,uninj,GAS,Secreted Signaling,0.24122863737323008
N2_reaEGC_wntEGC,3.0,15,uninj,GDF,Secreted Signaling,0.47465044309703797
N2_reaEGC_wntEGC,3.0,15,uninj,GDNF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,GPR,Secreted Signaling,0.0380301195975536
N2_reaEGC_wntEGC,3.0,15,uninj,GRN,Secreted Signaling,5.724016511475852
N2_reaEGC_wntEGC,3.0,15,uninj,HH,Secreted Signaling,0.006697470853856455
N2_reaEGC_wntEGC,3.0,15,uninj,HSPG,ECM-Receptor,0.4439486527174104
N2_reaEGC_wntEGC,3.0,15,uninj,JAM,Cell-Cell Contact,7.5244039594154595
N2_reaEGC_wntEGC,3.0,15,uninj,L1CAM,Cell-Cell Contact,12.093014419602605
N2_reaEGC_wntEGC,3.0,15,uninj,LAMININ,ECM-Receptor,14.918771998643287
N2_reaEGC_wntEGC,3.0,15,uninj,MAG,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,MPZ,Cell-Cell Contact,0.061031331120848305
N2_reaEGC_wntEGC,3.0,15,uninj,MSTN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,NCAM,Cell-Cell Contact,7.800145969680779
N2_reaEGC_wntEGC,3.0,15,uninj,NEGR,Cell-Cell Contact,0.0991105589815757
N2_reaEGC_wntEGC,3.0,15,uninj,NGL,Cell-Cell Contact,0.40923328015462607
N2_reaEGC_wntEGC,3.0,15,uninj,NMU,Secreted Signaling,0.0058407390956148894
N2_reaEGC_wntEGC,3.0,15,uninj,NOTCH,Cell-Cell Contact,0.12724360708750898
N2_reaEGC_wntEGC,3.0,15,uninj,NPFF,Secreted Signaling,0.004773531168996731
N2_reaEGC_wntEGC,3.0,15,uninj,NPR2,Secreted Signaling,0.0005770469330183719
N2_reaEGC_wntEGC,3.0,15,uninj,NPW-B,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,NPY,Secreted Signaling,0.2828515904239066
N2_reaEGC_wntEGC,3.0,15,uninj,NRG,Secreted Signaling,0.7470124405473423
N2_reaEGC_wntEGC,3.0,15,uninj,NRXN,Cell-Cell Contact,19.219074201351585
N2_reaEGC_wntEGC,3.0,15,uninj,NTS,Secreted Signaling,0.6989657264517039
N2_reaEGC_wntEGC,3.0,15,uninj,PARs,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,uninj,PDGF,Secreted Signaling,0.17356450880272173
N2_reaEGC_wntEGC,3.0,15,uninj,PECAM1,Cell-Cell Contact,0.043516998868985364
N2_reaEGC_wntEGC,3.0,15,uninj,PROS,Secreted Signaling,0.8106185862386462
N2_reaEGC_wntEGC,3.0,15,uninj,PSAP,Secreted Signaling,62.523994993848284
N2_reaEGC_wntEGC,3.0,15,uninj,PTH,Secreted Signaling,0.0018084168567437042
N2_reaEGC_wntEGC,3.0,15,uninj,PTPRM,Cell-Cell Contact,0.05222136091796143
N2_reaEGC_wntEGC,3.0,15,uninj,RELN,ECM-Receptor,0.0172959071052085
N2_reaEGC_wntEGC,3.0,15,uninj,SEMA3,Secreted Signaling,2.934956963708748
N2_reaEGC_wntEGC,3.0,15,uninj,SEMA4,Cell-Cell Contact,2.07048085136207
N2_reaEGC_wntEGC,3.0,15,uninj,SEMA5,Cell-Cell Contact,11.332748041256773
N2_reaEGC_wntEGC,3.0,15,uninj,SEMA6,Cell-Cell Contact,8.547713929408083
N2_reaEGC_wntEGC,3.0,15,uninj,SEMATOSTATIN,Secreted Signaling,1.5655739132903923
N2_reaEGC_wntEGC,3.0,15,uninj,TAC,Secreted Signaling,0.16543808564527504
N2_reaEGC_wntEGC,3.0,15,uninj,TENASCIN,ECM-Receptor,4.829819510280692
N2_reaEGC_wntEGC,3.0,15,uninj,TGFb,Secreted Signaling,0.008281044292227802
N2_reaEGC_wntEGC,3.0,15,uninj,THBS,ECM-Receptor,7.778303778536932
N2_reaEGC_wntEGC,3.0,15,uninj,THY1,Cell-Cell Contact,0.001407998792173295
N2_reaEGC_wntEGC,3.0,15,uninj,UCN,Secreted Signaling,0.0020108910357282458
N2_reaEGC_wntEGC,3.0,15,uninj,UROTENSIN,Secreted Signaling,0.005174763979714129
N2_reaEGC_wntEGC,3.0,15,uninj,VEGF,Secreted Signaling,0.06736142520271976
N2_reaEGC_wntEGC,3.0,15,uninj,VIP,Secreted Signaling,0.004126403811070149
N2_reaEGC_wntEGC,3.0,15,uninj,VISTA,Cell-Cell Contact,1.6353445692417754
N2_reaEGC_wntEGC,3.0,15,uninj,WNT,Secreted Signaling,44.78798281499906
N2_reaEGC_wntEGC,3.0,15,uninj,ncWNT,Secreted Signaling,2.4231286616547987
N1_sfrpEGC_VLMC,4.0,20,inj,ACTIVIN,Secreted Signaling,0.010226696118418043
N1_sfrpEGC_VLMC,4.0,20,inj,ADIPONECTIN,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,4.0,20,inj,AGRN,ECM-Receptor,23.294196935750698
N1_sfrpEGC_VLMC,4.0,20,inj,AGT,Secreted Signaling,0.03147267350977645
N1_sfrpEGC_VLMC,4.0,20,inj,ANGPT,Secreted Signaling,0.010841173572390264
N1_sfrpEGC_VLMC,4.0,20,inj,ANGPTL,Secreted Signaling,3.4740053193679805
N1_sfrpEGC_VLMC,4.0,20,inj,BAG,Secreted Signaling,0.0664790108822528
N1_sfrpEGC_VLMC,4.0,20,inj,BMP,Secreted Signaling,0.12694821484277682
N1_sfrpEGC_VLMC,4.0,20,inj,CALCR,Secreted Signaling,0.11751551773060731
N1_sfrpEGC_VLMC,4.0,20,inj,CCK,Secreted Signaling,0.04268304298323325
N1_sfrpEGC_VLMC,4.0,20,inj,CCL,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,4.0,20,inj,CD34,Cell-Cell Contact,0.004259253960306981
N1_sfrpEGC_VLMC,4.0,20,inj,CD40,Secreted Signaling,0.0020356918386051958
N1_sfrpEGC_VLMC,4.0,20,inj,CD45,Cell-Cell Contact,0.001815210198105425
N1_sfrpEGC_VLMC,4.0,20,inj,CDH,Cell-Cell Contact,10.971053810464348
N1_sfrpEGC_VLMC,4.0,20,inj,CDH1,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,4.0,20,inj,CDH5,Cell-Cell Contact,0.002384022454113481
N1_sfrpEGC_VLMC,4.0,20,inj,CLDN,Cell-Cell Contact,8.674194462729094e-05
N1_sfrpEGC_VLMC,4.0,20,inj,CNTN,Cell-Cell Contact,13.355352989020762
N1_sfrpEGC_VLMC,4.0,20,inj,COLLAGEN,ECM-Receptor,3.206847763382701
N1_sfrpEGC_VLMC,4.0,20,inj,CSPG4,Cell-Cell Contact,0.017249700801926445
N1_sfrpEGC_VLMC,4.0,20,inj,CXCL,Secreted Signaling,0.25732280088050974
N1_sfrpEGC_VLMC,4.0,20,inj,EDN,Secreted Signaling,3.4795788901552243
N1_sfrpEGC_VLMC,4.0,20,inj,EGF,Secreted Signaling,0.4203853280707076
N1_sfrpEGC_VLMC,4.0,20,inj,EPHA,Cell-Cell Contact,24.589755764814267
N1_sfrpEGC_VLMC,4.0,20,inj,EPHB,Cell-Cell Contact,26.18279946343759
N1_sfrpEGC_VLMC,4.0,20,inj,ESAM,Cell-Cell Contact,0.0018896376544068588
N1_sfrpEGC_VLMC,4.0,20,inj,FGF,Secreted Signaling,6.665972680329127
N1_sfrpEGC_VLMC,4.0,20,inj,FN1,ECM-Receptor,0.15866684711966553
N1_sfrpEGC_VLMC,4.0,20,inj,GALANIN,Secreted Signaling,0.11658974740515465
N1_sfrpEGC_VLMC,4.0,20,inj,GAS,Secreted Signaling,0.22330037803604857
N1_sfrpEGC_VLMC,4.0,20,inj,GDF,Secreted Signaling,0.2138364932910161
N1_sfrpEGC_VLMC,4.0,20,inj,GDNF,Secreted Signaling,0.000246859758447514
N1_sfrpEGC_VLMC,4.0,20,inj,GPR,Secreted Signaling,0.036133317181379854
N1_sfrpEGC_VLMC,4.0,20,inj,GRN,Secreted Signaling,4.7617588793410555
N1_sfrpEGC_VLMC,4.0,20,inj,HH,Secreted Signaling,0.0166883281292017
N1_sfrpEGC_VLMC,4.0,20,inj,HSPG,ECM-Receptor,0.22548369787294098
N1_sfrpEGC_VLMC,4.0,20,inj,JAM,Cell-Cell Contact,8.560794509354164
N1_sfrpEGC_VLMC,4.0,20,inj,L1CAM,Cell-Cell Contact,16.561004406059325
N1_sfrpEGC_VLMC,4.0,20,inj,LAMININ,ECM-Receptor,19.16001759330487
N1_sfrpEGC_VLMC,4.0,20,inj,MAG,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,4.0,20,inj,MPZ,Cell-Cell Contact,0.11235619743534025
N1_sfrpEGC_VLMC,4.0,20,inj,MSTN,Secreted Signaling,0.2113916351352388
N1_sfrpEGC_VLMC,4.0,20,inj,NCAM,Cell-Cell Contact,11.849466753478293
N1_sfrpEGC_VLMC,4.0,20,inj,NEGR,Cell-Cell Contact,0.8740700734324232
N1_sfrpEGC_VLMC,4.0,20,inj,NGL,Cell-Cell Contact,2.8752093765326494
N1_sfrpEGC_VLMC,4.0,20,inj,NMU,Secreted Signaling,0.0013485477387022197
N1_sfrpEGC_VLMC,4.0,20,inj,NOTCH,Cell-Cell Contact,0.059613002091624144
N1_sfrpEGC_VLMC,4.0,20,inj,NPFF,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,4.0,20,inj,NPR2,Secreted Signaling,0.0024101185667669265
N1_sfrpEGC_VLMC,4.0,20,inj,NPW-B,Secreted Signaling,0.00015653972035327765
N1_sfrpEGC_VLMC,4.0,20,inj,NPY,Secreted Signaling,0.6076496205844684
N1_sfrpEGC_VLMC,4.0,20,inj,NRG,Secreted Signaling,2.2731780006086044
N1_sfrpEGC_VLMC,4.0,20,inj,NRXN,Cell-Cell Contact,42.2576789572011
N1_sfrpEGC_VLMC,4.0,20,inj,NTS,Secreted Signaling,1.0158303153182815
N1_sfrpEGC_VLMC,4.0,20,inj,PARs,Secreted Signaling,0.044046085805341195
N1_sfrpEGC_VLMC,4.0,20,inj,PDGF,Secreted Signaling,0.09514729789647439
N1_sfrpEGC_VLMC,4.0,20,inj,PECAM1,Cell-Cell Contact,0.004743939885863401
N1_sfrpEGC_VLMC,4.0,20,inj,PROS,Secreted Signaling,0.6523616582537082
N1_sfrpEGC_VLMC,4.0,20,inj,PSAP,Secreted Signaling,103.05918786110165
N1_sfrpEGC_VLMC,4.0,20,inj,PTH,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,4.0,20,inj,PTPRM,Cell-Cell Contact,0.8103822640318212
N1_sfrpEGC_VLMC,4.0,20,inj,RELN,ECM-Receptor,0.15966182072588228
N1_sfrpEGC_VLMC,4.0,20,inj,SEMA3,Secreted Signaling,7.448678649677608
N1_sfrpEGC_VLMC,4.0,20,inj,SEMA4,Cell-Cell Contact,9.355422248683654
N1_sfrpEGC_VLMC,4.0,20,inj,SEMA5,Cell-Cell Contact,35.314732633351554
N1_sfrpEGC_VLMC,4.0,20,inj,SEMA6,Cell-Cell Contact,9.167255598568953
N1_sfrpEGC_VLMC,4.0,20,inj,SEMATOSTATIN,Secreted Signaling,0.9038349855736512
N1_sfrpEGC_VLMC,4.0,20,inj,TAC,Secreted Signaling,0.14536685198043098
N1_sfrpEGC_VLMC,4.0,20,inj,TENASCIN,ECM-Receptor,5.080357666369905
N1_sfrpEGC_VLMC,4.0,20,inj,TGFb,Secreted Signaling,0.028735811656004927
N1_sfrpEGC_VLMC,4.0,20,inj,THBS,ECM-Receptor,4.906937047365788
N1_sfrpEGC_VLMC,4.0,20,inj,THY1,Cell-Cell Contact,8.804073009084914e-07
N1_sfrpEGC_VLMC,4.0,20,inj,UCN,Secreted Signaling,0.0978049933915586
N1_sfrpEGC_VLMC,4.0,20,inj,UROTENSIN,Secreted Signaling,0.006891837893995695
N1_sfrpEGC_VLMC,4.0,20,inj,VEGF,Secreted Signaling,0.11299638615274409
N1_sfrpEGC_VLMC,4.0,20,inj,VIP,Secreted Signaling,0.01039905231373553
N1_sfrpEGC_VLMC,4.0,20,inj,VISTA,Cell-Cell Contact,0.5737658937294516
N1_sfrpEGC_VLMC,4.0,20,inj,WNT,Secreted Signaling,39.67767316386132
N1_sfrpEGC_VLMC,4.0,20,inj,ncWNT,Secreted Signaling,0.1614826764096759
N2_reaEGC_wntEGC,4.0,20,inj,ACTIVIN,Secreted Signaling,0.35659441935313013
N2_reaEGC_wntEGC,4.0,20,inj,ADIPONECTIN,Secreted Signaling,0.005468398434356489
N2_reaEGC_wntEGC,4.0,20,inj,AGRN,ECM-Receptor,11.896661364525427
N2_reaEGC_wntEGC,4.0,20,inj,AGT,Secreted Signaling,0.005390186365188737
N2_reaEGC_wntEGC,4.0,20,inj,ANGPT,Secreted Signaling,0.034084024143158816
N2_reaEGC_wntEGC,4.0,20,inj,ANGPTL,Secreted Signaling,4.074639602407295
N2_reaEGC_wntEGC,4.0,20,inj,BAG,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,BMP,Secreted Signaling,0.1873675703980463
N2_reaEGC_wntEGC,4.0,20,inj,CALCR,Secreted Signaling,0.08335504893306733
N2_reaEGC_wntEGC,4.0,20,inj,CCK,Secreted Signaling,0.1615963772124291
N2_reaEGC_wntEGC,4.0,20,inj,CCL,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,CD34,Cell-Cell Contact,0.021511117468755125
N2_reaEGC_wntEGC,4.0,20,inj,CD40,Secreted Signaling,0.004838123550370679
N2_reaEGC_wntEGC,4.0,20,inj,CD45,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,4.0,20,inj,CDH,Cell-Cell Contact,15.68642156910414
N2_reaEGC_wntEGC,4.0,20,inj,CDH1,Cell-Cell Contact,0.025499988206900345
N2_reaEGC_wntEGC,4.0,20,inj,CDH5,Cell-Cell Contact,0.0002031221437290061
N2_reaEGC_wntEGC,4.0,20,inj,CLDN,Cell-Cell Contact,0.04417476248574703
N2_reaEGC_wntEGC,4.0,20,inj,CNTN,Cell-Cell Contact,11.80908705335647
N2_reaEGC_wntEGC,4.0,20,inj,COLLAGEN,ECM-Receptor,3.592152642840805
N2_reaEGC_wntEGC,4.0,20,inj,CSPG4,Cell-Cell Contact,0.017240372431591697
N2_reaEGC_wntEGC,4.0,20,inj,CXCL,Secreted Signaling,0.12548984220339085
N2_reaEGC_wntEGC,4.0,20,inj,EDN,Secreted Signaling,5.8173181835948435
N2_reaEGC_wntEGC,4.0,20,inj,EGF,Secreted Signaling,0.05724607477753656
N2_reaEGC_wntEGC,4.0,20,inj,EPHA,Cell-Cell Contact,27.57354462338734
N2_reaEGC_wntEGC,4.0,20,inj,EPHB,Cell-Cell Contact,18.060321519204784
N2_reaEGC_wntEGC,4.0,20,inj,ESAM,Cell-Cell Contact,0.003045858839965983
N2_reaEGC_wntEGC,4.0,20,inj,FGF,Secreted Signaling,7.524831285206352
N2_reaEGC_wntEGC,4.0,20,inj,FN1,ECM-Receptor,1.0218417865036051
N2_reaEGC_wntEGC,4.0,20,inj,GALANIN,Secreted Signaling,0.160690082514666
N2_reaEGC_wntEGC,4.0,20,inj,GAS,Secreted Signaling,0.5232157296607498
N2_reaEGC_wntEGC,4.0,20,inj,GDF,Secreted Signaling,0.7813220216147699
N2_reaEGC_wntEGC,4.0,20,inj,GDNF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,GPR,Secreted Signaling,0.02761481414945381
N2_reaEGC_wntEGC,4.0,20,inj,GRN,Secreted Signaling,12.787353227585367
N2_reaEGC_wntEGC,4.0,20,inj,HH,Secreted Signaling,0.0022170196048602723
N2_reaEGC_wntEGC,4.0,20,inj,HSPG,ECM-Receptor,0.5684201064180421
N2_reaEGC_wntEGC,4.0,20,inj,JAM,Cell-Cell Contact,20.67212485354373
N2_reaEGC_wntEGC,4.0,20,inj,L1CAM,Cell-Cell Contact,34.03499765246305
N2_reaEGC_wntEGC,4.0,20,inj,LAMININ,ECM-Receptor,22.087773064202246
N2_reaEGC_wntEGC,4.0,20,inj,MAG,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,4.0,20,inj,MPZ,Cell-Cell Contact,0.08558130703648074
N2_reaEGC_wntEGC,4.0,20,inj,MSTN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,NCAM,Cell-Cell Contact,16.925723261347784
N2_reaEGC_wntEGC,4.0,20,inj,NEGR,Cell-Cell Contact,0.15886555454329804
N2_reaEGC_wntEGC,4.0,20,inj,NGL,Cell-Cell Contact,1.0232285949489501
N2_reaEGC_wntEGC,4.0,20,inj,NMU,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,NOTCH,Cell-Cell Contact,0.675654371772767
N2_reaEGC_wntEGC,4.0,20,inj,NPFF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,NPR2,Secreted Signaling,0.0013397209405869533
N2_reaEGC_wntEGC,4.0,20,inj,NPW-B,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,NPY,Secreted Signaling,0.4634593989994135
N2_reaEGC_wntEGC,4.0,20,inj,NRG,Secreted Signaling,2.44705096342416
N2_reaEGC_wntEGC,4.0,20,inj,NRXN,Cell-Cell Contact,35.63926061926852
N2_reaEGC_wntEGC,4.0,20,inj,NTS,Secreted Signaling,0.5606764883416171
N2_reaEGC_wntEGC,4.0,20,inj,PARs,Secreted Signaling,0.24386456414762112
N2_reaEGC_wntEGC,4.0,20,inj,PDGF,Secreted Signaling,1.2214360647294993
N2_reaEGC_wntEGC,4.0,20,inj,PECAM1,Cell-Cell Contact,0.004176968158979331
N2_reaEGC_wntEGC,4.0,20,inj,PROS,Secreted Signaling,0.8909107032000092
N2_reaEGC_wntEGC,4.0,20,inj,PSAP,Secreted Signaling,179.4253476562344
N2_reaEGC_wntEGC,4.0,20,inj,PTH,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,inj,PTPRM,Cell-Cell Contact,0.21629046881475994
N2_reaEGC_wntEGC,4.0,20,inj,RELN,ECM-Receptor,0.11069265694239012
N2_reaEGC_wntEGC,4.0,20,inj,SEMA3,Secreted Signaling,9.141409901836289
N2_reaEGC_wntEGC,4.0,20,inj,SEMA4,Cell-Cell Contact,7.950982144671717
N2_reaEGC_wntEGC,4.0,20,inj,SEMA5,Cell-Cell Contact,35.85831669606042
N2_reaEGC_wntEGC,4.0,20,inj,SEMA6,Cell-Cell Contact,16.73020782329169
N2_reaEGC_wntEGC,4.0,20,inj,SEMATOSTATIN,Secreted Signaling,0.7789137412539542
N2_reaEGC_wntEGC,4.0,20,inj,TAC,Secreted Signaling,0.20073502309214042
N2_reaEGC_wntEGC,4.0,20,inj,TENASCIN,ECM-Receptor,12.990307935011622
N2_reaEGC_wntEGC,4.0,20,inj,TGFb,Secreted Signaling,0.17775377824384206
N2_reaEGC_wntEGC,4.0,20,inj,THBS,ECM-Receptor,18.26773474815863
N2_reaEGC_wntEGC,4.0,20,inj,THY1,Cell-Cell Contact,0.0013713570893267408
N2_reaEGC_wntEGC,4.0,20,inj,UCN,Secreted Signaling,0.006443351752101738
N2_reaEGC_wntEGC,4.0,20,inj,UROTENSIN,Secreted Signaling,0.003088184069854236
N2_reaEGC_wntEGC,4.0,20,inj,VEGF,Secreted Signaling,0.024185318833115668
N2_reaEGC_wntEGC,4.0,20,inj,VIP,Secreted Signaling,0.014012463275889684
N2_reaEGC_wntEGC,4.0,20,inj,VISTA,Cell-Cell Contact,4.035610150571773
N2_reaEGC_wntEGC,4.0,20,inj,WNT,Secreted Signaling,71.380799239874
N2_reaEGC_wntEGC,4.0,20,inj,ncWNT,Secreted Signaling,1.98724563763168
N1_sfrpEGC_VLMC,4.0,20,uninj,ACTIVIN,Secreted Signaling,0.046028216928936855
N1_sfrpEGC_VLMC,4.0,20,uninj,ADIPONECTIN,Secreted Signaling,0.0446269458141776
N1_sfrpEGC_VLMC,4.0,20,uninj,AGRN,ECM-Receptor,45.32671595520319
N1_sfrpEGC_VLMC,4.0,20,uninj,AGT,Secreted Signaling,0.05821124072732093
N1_sfrpEGC_VLMC,4.0,20,uninj,ANGPT,Secreted Signaling,0.035379506392256364
N1_sfrpEGC_VLMC,4.0,20,uninj,ANGPTL,Secreted Signaling,15.69003552209133
N1_sfrpEGC_VLMC,4.0,20,uninj,BAG,Secreted Signaling,0.15540312376468235
N1_sfrpEGC_VLMC,4.0,20,uninj,BMP,Secreted Signaling,0.22156012702059413
N1_sfrpEGC_VLMC,4.0,20,uninj,CALCR,Secreted Signaling,0.42056216488913467
N1_sfrpEGC_VLMC,4.0,20,uninj,CCK,Secreted Signaling,0.07476253823553072
