source_obs_id,time_point_processed,Annotation,Batch,CellID
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.231,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.231
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.234,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.234
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.235,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.235
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.236,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.236
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.237,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.237
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.238,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.238
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.239,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.239
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.241,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.241
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.242,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.242
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.244,0.0,scgnIN,Injury_2DPI_rep1_SS200000147BL_D5,CELL.244
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.245,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.245
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.247,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.247
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.248,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.248
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.249,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.249
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.250,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.250
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.251,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.251
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.252,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.252
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.253,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.253
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.254,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.254
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.256,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.256
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.257,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.257
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.258,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.258
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.259,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.259
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.260,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.260
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.261,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.261
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.262,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.262
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.264,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.264
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.265,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.265
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.266,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.266
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.267,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.267
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.269,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.269
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.270,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.270
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.273,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.273
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.275,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.275
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.276,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.276
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.277,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.277
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.278,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.278
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.279,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.279
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.280,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.280
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.281,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.281
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.282,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.282
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.284,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.284
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.285,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.285
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.286,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.286
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.287,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.287
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.288,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.288
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.289,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.289
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.290,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.290
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.291,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.291
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.292,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.292
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.294,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.294
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.295,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.295
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.296,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.296
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.297,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.297
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.298,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.298
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.299,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.299
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.301,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.301
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.302,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.302
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.303,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.303
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.304,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.304
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.305,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.305
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.306,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.306
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.308,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.308
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.310,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.310
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.312,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.312
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.313,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.313
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.314,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.314
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.316,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.316
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.317,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.317
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.318,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.318
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.321,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.321
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.322,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.322
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.323,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.323
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.324,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.324
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.325,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.325
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.326,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.326
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.327,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.327
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.329,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.329
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.330,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.330
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.331,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.331
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.332,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.332
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.333,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.333
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.334,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.334
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.335,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.335
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.337,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.337
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.338,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.338
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.339,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.339
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.340,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.340
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.341,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.341
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.342,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.342
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.344,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.344
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.346,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.346
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.347,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.347
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.348,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.348
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.351,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.351
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.352,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.352
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.353,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.353
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.354,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.354
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.355,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.355
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.356,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.356
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.358,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.358
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.359,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.359
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.360,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.360
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.361,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.361
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.362,0.0,scgnIN,Injury_2DPI_rep1_SS200000147BL_D5,CELL.362
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.363,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.363
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.365,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.365
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.366,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.366
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.367,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.367
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.368,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.368
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.369,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.369
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.370,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.370
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.371,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.371
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.372,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.372
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.373,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.373
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.374,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.374
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.375,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.375
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.376,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.376
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.377,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.377
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.378,0.0,MCG,Injury_2DPI_rep1_SS200000147BL_D5,CELL.378
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.379,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.379
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.380,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.380
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.381,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.381
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.382,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.382
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.385,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.385
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.387,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.387
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.388,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.388
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.389,0.0,nptxEX,Injury_2DPI_rep1_SS200000147BL_D5,CELL.389
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.390,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.390
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.392,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.392
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.393,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.393
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.394,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.394
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.395,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.395
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.397,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.397
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.398,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.398
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.399,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.399
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.402,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.402
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.403,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.403
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.404,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.404
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.405,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.405
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.406,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.406
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.407,0.0,MSN,Injury_2DPI_rep1_SS200000147BL_D5,CELL.407
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.408,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.408
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.409,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.409
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.411,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.411
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.412,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.412
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.413,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.413
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.414,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.414
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.416,0.0,nptxEX,Injury_2DPI_rep1_SS200000147BL_D5,CELL.416
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.417,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.417
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.418,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.418
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.419,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.419
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.420,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.420
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.422,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.422
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.423,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.423
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.426,0.0,scgnIN,Injury_2DPI_rep1_SS200000147BL_D5,CELL.426
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.427,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.427
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.428,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.428
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.429,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.429
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.430,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.430
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.431,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.431
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.432,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.432
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.433,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.433
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.434,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.434
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.435,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.435
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.438,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.438
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.439,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.439
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.440,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.440
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.442,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.442
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.443,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.443
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.445,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.445
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.446,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.446
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.448,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.448
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.449,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.449
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.450,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.450
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.451,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.451
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.452,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.452
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.454,0.0,VLMC,Injury_2DPI_rep1_SS200000147BL_D5,CELL.454
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.457,0.0,nptxEX,Injury_2DPI_rep1_SS200000147BL_D5,CELL.457
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.458,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.458
Batch=Injury_2DPI_rep1_SS200000147BL_D5|CellID=CELL.459,0.0,obNBL,Injury_2DPI_rep1_SS200000147BL_D5,CELL.459
