pair,pair_id,ligand,receptor,auc,peak_time,peak_score,start_score,end_score,delta_end_start,score_range,pair_id_identity,ligand_identity,receptor_identity,cluster
WNT7A_FZD4_LRP5,"[""WNT7A"",""FZD4_LRP5""]",WNT7A,FZD4_LRP5,0.1110467357746978,3.5,0.0626887460586018,0.0149211739685219,0.0307714913657166,0.0158503173971946,0.0527693055615156,"[""WNT7A"",""FZD4_LRP5""]",WNT7A,FZD4_LRP5,2
WNT7A_FZD4_LRP6,"[""WNT7A"",""FZD4_LRP6""]",WNT7A,FZD4_LRP6,0.1110467357746978,3.5,0.0626887460586018,0.0149211739685219,0.0307714913657166,0.0158503173971946,0.0527693055615156,"[""WNT7A"",""FZD4_LRP6""]",WNT7A,FZD4_LRP6,2
COL4A2_ITGA9_ITGB1,"[""COL4A2"",""ITGA9_ITGB1""]",COL4A2,ITGA9_ITGB1,0.1097429235270427,3.5,0.0493733362228194,0.0137310936594573,0.0225976134388217,0.0088665197793643,0.035642242563362,"[""COL4A2"",""ITGA9_ITGB1""]",COL4A2,ITGA9_ITGB1,2
WNT9A_FZD2_LRP5,"[""WNT9A"",""FZD2_LRP5""]",WNT9A,FZD2_LRP5,0.1097106240352603,3.5,0.0573735762921353,0.0152099230919004,0.024573839547527,0.0093639164556266,0.045249946397103,"[""WNT9A"",""FZD2_LRP5""]",WNT9A,FZD2_LRP5,2
WNT9A_FZD3_LRP5,"[""WNT9A"",""FZD3_LRP5""]",WNT9A,FZD3_LRP5,0.1087053093824267,3.5,0.0573735762921353,0.0152136690718476,0.024573839547527,0.0093601704756793,0.0456596162103382,"[""WNT9A"",""FZD3_LRP5""]",WNT9A,FZD3_LRP5,2
LAMA4_ITGA7_ITGB1,"[""LAMA4"",""ITGA7_ITGB1""]",LAMA4,ITGA7_ITGB1,0.1075645540844636,3.5,0.0510869983834907,0.0136515601081621,0.0136740052726815,2.2445164519414865e-05,0.0408514028744911,"[""LAMA4"",""ITGA7_ITGB1""]",LAMA4,ITGA7_ITGB1,2
LAMA1_ITGA7_ITGB1,"[""LAMA1"",""ITGA7_ITGB1""]",LAMA1,ITGA7_ITGB1,0.1073681687132108,3.5,0.0506714490518568,0.0114710006715313,0.0186547142267967,0.0071837135552653,0.0392004483803254,"[""LAMA1"",""ITGA7_ITGB1""]",LAMA1,ITGA7_ITGB1,2
GAL_GALR2,"[""GAL"",""GALR2""]",GAL,GALR2,0.0986900624268933,3.5,0.1053789847717812,3.142741912339858e-05,0.0078203937076916,0.0077889662885682,0.1053475573526578,"[""GAL"",""GALR2""]",GAL,GALR2,2
LAMA2_ITGA7_ITGB1,"[""LAMA2"",""ITGA7_ITGB1""]",LAMA2,ITGA7_ITGB1,0.0975329647865932,3.5,0.0471937001745764,0.0071915007917352,0.0116050136108026,0.0044135128190673,0.0400021993828411,"[""LAMA2"",""ITGA7_ITGB1""]",LAMA2,ITGA7_ITGB1,2
COL6A6_ITGA3_ITGB1,"[""COL6A6"",""ITGA3_ITGB1""]",COL6A6,ITGA3_ITGB1,0.0960826859739522,3.5,0.0542048431788987,0.0102337524566452,0.0200128821759614,0.0097791297193161,0.0464450907522727,"[""COL6A6"",""ITGA3_ITGB1""]",COL6A6,ITGA3_ITGB1,2
COL6A2_CD44,"[""COL6A2"",""CD44""]",COL6A2,CD44,0.0830421775431359,3.5,0.0515725793404471,0.0018448816352415,0.0243089722637126,0.022464090628471,0.0497276977052056,"[""COL6A2"",""CD44""]",COL6A2,CD44,2
ANGPT2_ITGA5_ITGB1,"[""ANGPT2"",""ITGA5_ITGB1""]",ANGPT2,ITGA5_ITGB1,0.0823522183177459,3.5,0.0477786018511238,0.0101328154549929,0.0202152993830733,0.0100824839280804,0.0376457863961308,"[""ANGPT2"",""ITGA5_ITGB1""]",ANGPT2,ITGA5_ITGB1,2
WNT9A_FZD8_LRP5,"[""WNT9A"",""FZD8_LRP5""]",WNT9A,FZD8_LRP5,0.0811849528037232,3.5,0.0494709592122108,0.0087410155814495,0.0243262535287084,0.0155852379472589,0.0414846948533421,"[""WNT9A"",""FZD8_LRP5""]",WNT9A,FZD8_LRP5,2
WNT9A_FZD8_LRP6,"[""WNT9A"",""FZD8_LRP6""]",WNT9A,FZD8_LRP6,0.0800653362115614,3.5,0.0494879985674992,0.008098360750308,0.02716588535791,0.0190675246076019,0.0430651481966453,"[""WNT9A"",""FZD8_LRP6""]",WNT9A,FZD8_LRP6,2
CALCB_CALCR,"[""CALCB"",""CALCR""]",CALCB,CALCR,0.0684213542165965,3.5,0.0397953332491266,0.0026971495666525,0.0074270067318796,0.004729857165227,0.0370981836824741,"[""CALCB"",""CALCR""]",CALCB,CALCR,2
NPFF_NPFFR2,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,0.0578544713598458,3.5,0.0527669460408865,0.0040950215932761,0.0031628377974614,-0.0009321837958146,0.0516051752878636,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,2
WNT9A_FZD7_LRP6,"[""WNT9A"",""FZD7_LRP6""]",WNT9A,FZD7_LRP6,0.0572525518466689,3.5,0.0307702809983453,0.007579899111088,0.0095855054410654,0.0020056063299773,0.0278780530653494,"[""WNT9A"",""FZD7_LRP6""]",WNT9A,FZD7_LRP6,2
NMU_NMUR1,"[""NMU"",""NMUR1""]",NMU,NMUR1,0.0558907329725036,3.5,0.0343256914945933,0.0057655102247321,0.0070060402886877,0.0012405300639555,0.0319069047123261,"[""NMU"",""NMUR1""]",NMU,NMUR1,2
WNT9A_FZD7_LRP5,"[""WNT9A"",""FZD7_LRP5""]",WNT9A,FZD7_LRP5,0.0557163989931994,3.5,0.0307702809983453,0.0075231739315062,0.0094532678206125,0.0019300938891062,0.0278789317937595,"[""WNT9A"",""FZD7_LRP5""]",WNT9A,FZD7_LRP5,2
VEGFD_FLT4,"[""VEGFD"",""FLT4""]",VEGFD,FLT4,0.0537189201306528,3.5,0.0228389274382183,0.0014993547927989,0.0081870385252791,0.0066876837324801,0.0213395726454193,"[""VEGFD"",""FLT4""]",VEGFD,FLT4,2
WNT11_FZD4,"[""WNT11"",""FZD4""]",WNT11,FZD4,0.0531544322679812,3.5,0.0273123555807897,0.0042208189307893,0.0057145390762655,0.0014937201454761,0.0233806647038656,"[""WNT11"",""FZD4""]",WNT11,FZD4,2
WNT9A_FZD6_LRP6,"[""WNT9A"",""FZD6_LRP6""]",WNT9A,FZD6_LRP6,0.0524961525126081,3.5,0.028287156519227,0.0117232079585682,0.0111187189845441,-0.0006044889740241,0.0242633450998171,"[""WNT9A"",""FZD6_LRP6""]",WNT9A,FZD6_LRP6,2
WNT9A_FZD6_LRP5,"[""WNT9A"",""FZD6_LRP5""]",WNT9A,FZD6_LRP5,0.0524770803989758,3.5,0.028287156519227,0.0118794790759708,0.0109146426055204,-0.0009648364704504,0.0242686951448861,"[""WNT9A"",""FZD6_LRP5""]",WNT9A,FZD6_LRP5,2
VEGFD_FLT4_KDR,"[""VEGFD"",""FLT4_KDR""]",VEGFD,FLT4_KDR,0.0481280997925682,3.5,0.0228389274382183,0.0014993547927989,0.0060887881297078,0.0045894333369088,0.0213395726454193,"[""VEGFD"",""FLT4_KDR""]",VEGFD,FLT4_KDR,2
COL1A2_ITGA10_ITGB1,"[""COL1A2"",""ITGA10_ITGB1""]",COL1A2,ITGA10_ITGB1,0.0453565143575226,3.5,0.0331395237587161,0.0011797636658918,0.0047212214988131,0.0035414578329213,0.0319597600928243,"[""COL1A2"",""ITGA10_ITGB1""]",COL1A2,ITGA10_ITGB1,2
COL6A3_CD44,"[""COL6A3"",""CD44""]",COL6A3,CD44,0.0436451008280108,3.5,0.0222891487941354,0.001280218815698,0.010850196737116,0.0095699779214179,0.0210089299784373,"[""COL6A3"",""CD44""]",COL6A3,CD44,2
WNT9A_FZD10_LRP6,"[""WNT9A"",""FZD10_LRP6""]",WNT9A,FZD10_LRP6,0.029698732147297,3.5,0.0160088600171298,0.0040343656815001,0.0099890869030474,0.0059547212215473,0.013361376229728,"[""WNT9A"",""FZD10_LRP6""]",WNT9A,FZD10_LRP6,2
WNT9A_FZD10_LRP5,"[""WNT9A"",""FZD10_LRP5""]",WNT9A,FZD10_LRP5,0.0296947214086538,3.5,0.0160088600171298,0.0040200594725786,0.0099890869030474,0.0059690274304688,0.013361376229728,"[""WNT9A"",""FZD10_LRP5""]",WNT9A,FZD10_LRP5,2
EDN2_EDNRA,"[""EDN2"",""EDNRA""]",EDN2,EDNRA,0.0295176977235314,3.5,0.0268194426429583,0.0019018810077825,0.0113703682503787,0.0094684872425961,0.0264737992538128,"[""EDN2"",""EDNRA""]",EDN2,EDNRA,2
COL6A1_ITGA10_ITGB1,"[""COL6A1"",""ITGA10_ITGB1""]",COL6A1,ITGA10_ITGB1,0.026500284610459,3.5,0.0194510726870177,0.0004765051970808,0.0068150123051991,0.0063385071081183,0.0189745674899369,"[""COL6A1"",""ITGA10_ITGB1""]",COL6A1,ITGA10_ITGB1,2
ADIPOQ_ADIPOR2,"[""ADIPOQ"",""ADIPOR2""]",ADIPOQ,ADIPOR2,0.0255853612930096,3.5,0.0123184225611759,0.0090950876472759,0.0058246217899423,-0.0032704658573336,0.009523239813818,"[""ADIPOQ"",""ADIPOR2""]",ADIPOQ,ADIPOR2,2
WNT9A_FZD5_LRP5,"[""WNT9A"",""FZD5_LRP5""]",WNT9A,FZD5_LRP5,0.0239780583472858,3.5,0.0135952688136192,0.0020342014942231,0.0028973277174392,0.000863126223216,0.01171567764249,"[""WNT9A"",""FZD5_LRP5""]",WNT9A,FZD5_LRP5,2
WNT9A_FZD5_LRP6,"[""WNT9A"",""FZD5_LRP6""]",WNT9A,FZD5_LRP6,0.0239395884183234,3.5,0.0135952688136192,0.0020342014942231,0.0028973277174392,0.000863126223216,0.0117926175004146,"[""WNT9A"",""FZD5_LRP6""]",WNT9A,FZD5_LRP6,2
ANGPT1_TEK,"[""ANGPT1"",""TEK""]",ANGPT1,TEK,0.0224915171199871,3.5,0.0107858847062709,0.0013379093340402,0.0056745834682154,0.0043366741341752,0.0094479753722306,"[""ANGPT1"",""TEK""]",ANGPT1,TEK,2
VIP_VIPR2,"[""VIP"",""VIPR2""]",VIP,VIPR2,0.0217605973561234,3.5,0.0173281354084237,4.890722723572588e-05,0.0036788023507765,0.0036298951235408,0.017279228181188,"[""VIP"",""VIPR2""]",VIP,VIPR2,2
LAMB3_ITGA7_ITGB1,"[""LAMB3"",""ITGA7_ITGB1""]",LAMB3,ITGA7_ITGB1,0.0205798488243454,3.5,0.0109271720870677,0.0042097834454297,0.0049376186862449,0.0007278352408151,0.0089041106316811,"[""LAMB3"",""ITGA7_ITGB1""]",LAMB3,ITGA7_ITGB1,2
COL6A2_ITGA10_ITGB1,"[""COL6A2"",""ITGA10_ITGB1""]",COL6A2,ITGA10_ITGB1,0.0179718162512182,3.5,0.0130618695662063,0.0004486183453602,0.0032739271402114,0.0028253087948511,0.0126132512208461,"[""COL6A2"",""ITGA10_ITGB1""]",COL6A2,ITGA10_ITGB1,2
WNT4_FZD4_LRP5,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,0.0165068757800442,3.5,0.0092579271299421,0.0014974089168157,0.0036671908599065,0.0021697819430908,0.0082290389436196,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,2
WNT4_FZD4_LRP6,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,0.0165068757800442,3.5,0.0092579271299421,0.0014974089168157,0.0036671908599065,0.0021697819430908,0.0082290389436196,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,2
ANGPT2_TEK,"[""ANGPT2"",""TEK""]",ANGPT2,TEK,0.0164082402792428,3.5,0.0110748794161695,0.0020069851307088,0.002683761871911,0.0006767767412021,0.0101724680143668,"[""ANGPT2"",""TEK""]",ANGPT2,TEK,2
LAMC3_CD44,"[""LAMC3"",""CD44""]",LAMC3,CD44,0.0159335548146452,3.5,0.00920334752555,0.0004467255308963,0.0024131448560411,0.0019664193251448,0.0087566219946537,"[""LAMC3"",""CD44""]",LAMC3,CD44,2
COL4A1_ITGA10_ITGB1,"[""COL4A1"",""ITGA10_ITGB1""]",COL4A1,ITGA10_ITGB1,0.015407414108376,3.5,0.0095337630202353,0.0009124372348424,0.0036871581520923,0.0027747209172499,0.0089308415674297,"[""COL4A1"",""ITGA10_ITGB1""]",COL4A1,ITGA10_ITGB1,2
NPW_NPBWR1,"[""NPW"",""NPBWR1""]",NPW,NPBWR1,0.0136520128543838,3.5,0.0108280777826745,0.0010728723475497,0.0014501795770702,0.0003773072295204,0.0102237709624632,"[""NPW"",""NPBWR1""]",NPW,NPBWR1,2
COL4A2_ITGA10_ITGB1,"[""COL4A2"",""ITGA10_ITGB1""]",COL4A2,ITGA10_ITGB1,0.0131008931611294,3.5,0.0075247600915506,0.0005493343124634,0.0038956610797129,0.0033463267672494,0.0071135167419476,"[""COL4A2"",""ITGA10_ITGB1""]",COL4A2,ITGA10_ITGB1,2
WNT3A_FZD4_LRP5,"[""WNT3A"",""FZD4_LRP5""]",WNT3A,FZD4_LRP5,0.0130397773983201,3.5,0.0062086703183884,0.0011470395250914,0.0021908830997565,0.0010438435746651,0.0050616307932969,"[""WNT3A"",""FZD4_LRP5""]",WNT3A,FZD4_LRP5,2
WNT3A_FZD4_LRP6,"[""WNT3A"",""FZD4_LRP6""]",WNT3A,FZD4_LRP6,0.0130397773983201,3.5,0.0062086703183884,0.0011470395250914,0.0021908830997565,0.0010438435746651,0.0050616307932969,"[""WNT3A"",""FZD4_LRP6""]",WNT3A,FZD4_LRP6,2
WNT10B_FZD4_LRP5,"[""WNT10B"",""FZD4_LRP5""]",WNT10B,FZD4_LRP5,0.0121457841940039,3.5,0.0074618228321325,0.0020300882391183,0.0030871272943254,0.001057039055207,0.0063943650188735,"[""WNT10B"",""FZD4_LRP5""]",WNT10B,FZD4_LRP5,2
WNT10B_FZD4_LRP6,"[""WNT10B"",""FZD4_LRP6""]",WNT10B,FZD4_LRP6,0.0121457841940039,3.5,0.0074618228321325,0.0020300882391183,0.0030871272943254,0.001057039055207,0.0063943650188735,"[""WNT10B"",""FZD4_LRP6""]",WNT10B,FZD4_LRP6,2
VEGFC_FLT4,"[""VEGFC"",""FLT4""]",VEGFC,FLT4,0.0097793675080048,3.5,0.0046294287479209,0.0004136384262018,0.0011293055596034,0.0007156671334016,0.0042157903217191,"[""VEGFC"",""FLT4""]",VEGFC,FLT4,2
VEGFC_FLT4_KDR,"[""VEGFC"",""FLT4_KDR""]",VEGFC,FLT4_KDR,0.0089386505164824,3.5,0.0046294287479209,0.0004136384262018,0.0009152258050613,0.0005015873788595,0.0042157903217191,"[""VEGFC"",""FLT4_KDR""]",VEGFC,FLT4_KDR,2
COL6A3_ITGA10_ITGB1,"[""COL6A3"",""ITGA10_ITGB1""]",COL6A3,ITGA10_ITGB1,0.0088972690698121,3.5,0.0055855223751433,0.000309256751737,0.0008622796453267,0.0005530228935896,0.0052762656234062,"[""COL6A3"",""ITGA10_ITGB1""]",COL6A3,ITGA10_ITGB1,2
WNT9A_FZD4_LRP5,"[""WNT9A"",""FZD4_LRP5""]",WNT9A,FZD4_LRP5,0.0054000063405308,3.5,0.0038436905257378,0.0008253609833326,0.0007103468164545,-0.0001150141668781,0.0035843674703051,"[""WNT9A"",""FZD4_LRP5""]",WNT9A,FZD4_LRP5,2
WNT9A_FZD4_LRP6,"[""WNT9A"",""FZD4_LRP6""]",WNT9A,FZD4_LRP6,0.0054000063405308,3.5,0.0038436905257378,0.0008253609833326,0.0007103468164545,-0.0001150141668781,0.0035843674703051,"[""WNT9A"",""FZD4_LRP6""]",WNT9A,FZD4_LRP6,2
COL6A6_ITGA10_ITGB1,"[""COL6A6"",""ITGA10_ITGB1""]",COL6A6,ITGA10_ITGB1,0.0026251477926327,3.5,0.0015787037906334,4.9578853983697294e-05,0.0005525066045646,0.0005029277505809,0.0015291249366497,"[""COL6A6"",""ITGA10_ITGB1""]",COL6A6,ITGA10_ITGB1,2
NPB_NPBWR1,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,0.0024765800529323,3.5,0.0018228082073662,0.0001469548853599,8.075024989933499e-05,-6.62046354606015e-05,0.0017420579574669,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,2
