pair,time_0.0,time_0.5,time_1.0,time_1.5,time_2.0,time_2.5,time_3.0,time_3.5,time_4.0
GDF10_ACVR1B_ACVR2A,0.23436025187689166,0.03446895466973772,0.1456709208761041,0.23700622867553855,0.004977762317354081,0.32949985033310464,0.0,1.0,0.45964774951234716
GDF5_BMPR1A_ACVR2A,0.8116772108652779,0.5285067129994193,0.0,0.9249728270370726,0.2416279118648736,0.6856614092760709,0.08899648246081213,1.0,0.2816899231323711
GDF5_BMPR1A_BMPR2,0.8116772108652779,0.5285067129994193,0.0,0.9249728270370726,0.2416279118648736,0.6856614092760709,0.08899648246081213,1.0,0.2816899231323711
GDNF_GFRA1_RET,0.6601523122578338,0.5348277149291891,0.06276851752826057,0.7775248499239263,0.2794929964406821,1.0,0.14588242790462713,0.740114641895811,0.0
GRN_SORT1,0.0595543052233007,0.0,0.10634837423183796,0.2665467071661634,0.1594799917545568,0.4827204071930446,0.2801260084454084,1.0,0.33127222736465695
HBEGF_ERBB2_ERBB4,0.7257531820483777,0.0811904370862593,0.06646387574493903,0.36331218813392596,0.7311496833249143,0.6058804811435734,0.2945156830467794,1.0,0.0
HBEGF_ERBB4,0.7675663681371561,0.4440980493366171,0.36913758687107173,1.0,0.6670659105046821,0.7898567337228241,0.0,0.7403538913621072,0.0790437736572129
HSPG2_DAG1,0.23957156620023076,0.09144554545167254,0.0,0.3192373484697248,0.42755163296710685,0.6553110557972898,0.786714876476446,1.0,0.2929405390855658
IHH_PTCH1_SMO,0.039355127803354276,0.3861317729736026,0.6639153502617755,1.0,0.2248915047401309,0.5064417718023684,0.0,0.7993374591821379,0.12716945052326442
IHH_PTCH2_SMO,0.0068792570642411096,0.4666737199711702,0.5208086031017329,1.0,0.034593316770884154,0.5361393716460747,0.0,0.49796746689451016,0.1885528370116936
INHBB_ACVR1B_ACVR2A,0.19141842229739958,0.07785110256288606,0.0,0.1966677154168471,0.01412731887650232,0.35181642338747016,0.36345085403218497,1.0,0.5589366763891839
INHBB_ACVR1C_ACVR2A,0.24615242805279786,0.18488794379978948,0.0,0.39889515311760704,0.08080290346054517,0.15486711056354646,0.08323802781987097,1.0,0.9224901747956852
JAG1_NOTCH3,0.0,0.08340455387520362,0.07686671208276655,0.2912570326931509,0.10591211637687796,0.24539678289222208,0.17191013685681117,0.6264857600172157,1.0
JAG2_NOTCH3,0.0,0.23741630375499856,0.18762036187137301,0.6181114201767456,0.2777656717485089,0.6652465025257506,0.045925229091748794,1.0,0.8431790742605964
JAM2_ITGA3_ITGB1,0.0,0.035327308470015945,0.002451548066215592,0.1874458049975382,0.032439806004799975,0.12215836485987504,0.12652993531685675,1.0,0.7718818633908237
JAM2_JAM2,0.3619943544630315,0.07246326899989618,0.0,0.35406975696270065,0.4350929734422956,0.2699128638608038,0.5163155505406654,1.0,0.9192537886176428
JAM2_JAM3,0.028696596181731527,0.08743955405920562,0.0,0.2546262382258028,0.15489218058654017,0.30458293575173156,0.26528449840169266,1.0,0.5693396871332688
JAM3_ITGAM_ITGB2,0.004789035136124022,0.1514630590384273,0.0,0.5133751591608685,0.7441313706392946,1.0,0.21809363667763038,0.6068171418920312,0.2010953850515103
JAM3_JAM2,0.0782225398820671,0.07408411774460627,0.0,0.22502092427797923,0.16913188357025077,0.31058195664012767,0.31386479158003144,1.0,0.6151719422665741
JAM3_JAM3,0.0,0.0957304896663415,0.018957184086307425,0.16952084252511226,0.0639919451402669,0.34031999069260294,0.2430508495911376,1.0,0.385970261225484
L1CAM_ITGA4_ITGB7,0.045709027983661436,0.3799126835572056,0.030664276589946002,0.6141824769122193,0.0,0.6213154040466472,0.00043236488305766364,1.0,0.12757981342271493
L1CAM_L1CAM,0.024041003173039328,0.14442293893418737,0.0,0.12277857560566596,0.013663633028781293,0.33803077831927114,0.20712098915573032,1.0,0.22656883622047064
LAMA1_CD44,0.015335654066437325,0.2014821757444938,0.5149077085619217,0.3464132586226192,0.21664645833856008,0.26767349505254623,0.0,0.4170885035234616,1.0
LAMA1_DAG1,0.10021426654906457,0.0,0.18552345342047522,0.30683138025718953,0.1552953668243311,0.47561749178299983,0.41099832775011147,1.0,0.4825709308079082
LAMA1_ITGA1_ITGB1,0.24675032534778787,0.21759412483245552,0.2222670741132601,0.6964334663107291,0.6433539616665319,1.0,0.4109842890181483,0.8857443239642516,0.0
LAMA1_ITGA3_ITGB1,0.0,0.10996245850281093,0.31320287995121027,0.29875518531647305,0.03141451527581081,0.3092875642000158,0.2371641841850422,1.0,0.6873446843090426
LAMA1_ITGA6_ITGB1,0.34478227438329484,0.0,0.4017580330143548,0.3504178102900525,0.3203044368833119,0.41077150464181544,0.014577783323472756,0.738964130446431,1.0
LAMA1_ITGA6_ITGB4,0.41633794217579867,0.018215586273505585,0.748470515801007,0.5565911679605208,0.38293253709369807,0.6518528906719747,0.0,1.0,0.010698863804410617
LAMA1_ITGA7_ITGB1,0.0,0.116791191054899,0.14466829952667012,0.33908531248256424,0.28790349649204156,0.6606969372097918,0.4961381772995859,1.0,0.1832559027276552
LAMA1_ITGA9_ITGB1,0.0,0.43605291839857313,0.5786850033453403,0.8424133296605458,0.3568509124126422,0.8419010072694297,0.284233259509777,1.0,0.5006699531989237
LAMA1_SV2A,0.22553424514207968,0.29183046008920177,0.2100126712705864,0.4496718062738516,0.0,0.6440998332967084,0.19898851260580983,1.0,0.5652364388317135
LAMA1_SV2B,0.20942104283187432,0.2745786466837691,0.12436383190414103,0.5076326742188452,0.0,0.6955879244638729,0.19181842902753432,1.0,0.39392114093231456
LAMA2_CD44,0.0,0.38462498909455234,0.5742923214185831,0.5911590989944292,0.5517362760400927,0.5720254430774461,0.06046125943258149,0.765225384192212,1.0
LAMA2_DAG1,0.0,0.1586277665029406,0.16841624441371067,0.35283933685911123,0.36524539464120104,0.7063268018456782,0.47233221360592625,1.0,0.24799018084769536
LAMA2_ITGA1_ITGB1,0.13164438719976837,0.24529167947144404,0.15269345138619758,0.5429949117965086,0.5863208212281594,1.0,0.5761355620125979,0.7585274586565661,0.0
LAMA2_ITGA3_ITGB1,0.0,0.21204809107172568,0.22092325725532166,0.3174827881867066,0.19023702971385603,0.4790034991388617,0.3136008684223724,1.0,0.39806278525106004
LAMA2_ITGA6_ITGB1,0.039883544092223576,0.10948609408934513,0.2210161158119289,0.44614258958944225,0.5815433122637631,0.803750667285225,0.0,1.0,0.4911893977056707
LAMA2_ITGA6_ITGB4,0.07788597510531003,0.25194019933956824,0.4081092687499159,0.5819644127068136,0.6046876161681534,0.9423632917177159,0.09765431782491002,1.0,0.0
LAMA2_ITGA7_ITGB1,0.0,0.19998497571069063,0.14090056181137595,0.3424233214601714,0.3005716589810346,0.845059972716518,0.5540526676368696,1.0,0.11033175393252405
LAMA2_ITGA9_ITGB1,0.0,0.45519778938850447,0.4701483005567478,0.7310712508294795,0.41329700464978153,1.0,0.350586421354728,0.9778902474120171,0.2624040012601783
LAMA2_SV2A,0.0,0.308380810364049,0.09282330252558559,0.3713126805131941,0.003074911046410182,0.8223209345556007,0.272810928845133,1.0,0.2174414723910509
LAMA2_SV2B,0.0011865878132934998,0.29062962076300913,0.07862359066811066,0.40461390307046785,0.0,0.8720268943838169,0.29424868651526603,1.0,0.12626365869842876
LAMA3_CD44,0.0,0.5603619254911141,1.0,0.849948294731367,0.40338568198781943,0.5108368889667907,0.02046155463129447,0.5039434908485161,0.6290756751740703
LAMA3_DAG1,0.0,0.642154596370784,0.9952580807139945,1.0,0.5083895437561987,0.9602579181148747,0.3040494136232771,0.9014164675990805,0.28849047837535363
LAMA3_ITGA1_ITGB1,0.034608225401606796,0.43485789856116525,0.4991411745677776,0.9515044747557778,0.5983252034361064,1.0,0.2186604569968436,0.5390972245481971,0.0
LAMA3_ITGA3_ITGB1,0.0,0.672769867811071,0.9771503902187649,0.9220194117093491,0.33730870850038885,0.7533041120669707,0.23806235321186447,1.0,0.4555564387407763
LAMA3_ITGA6_ITGB1,0.0,0.5811868793655985,1.0,0.9637146907307226,0.4973540530407284,0.7627548057979715,0.0374681893665241,0.6118556116406857,0.3334143474796453
LAMA3_ITGA6_ITGB4,0.0,0.5521761041657846,1.0,0.904520264190856,0.40472350238427374,0.7155199679285117,0.015334337069952497,0.5031128268616234,0.022529915603953166
LAMA3_ITGA7_ITGB1,0.0,0.5049096602923975,0.6631287517456753,0.7736729545472524,0.4168247365439551,1.0,0.2799684918636004,0.8128403352446025,0.13550274179430832
LAMA3_ITGA9_ITGB1,0.0,0.6222383433495107,1.0,0.9758227435038715,0.3668364537029251,0.7914488326187404,0.11036644531492164,0.5436375467135257,0.18832116843334037
LAMA3_SV2A,0.0,0.7988393981988388,0.8611247961425867,0.970881061873962,0.1878138736741434,1.0,0.10220042136828197,0.8130975014719586,0.23039579925345932
LAMA3_SV2B,0.0,0.7767163135370637,0.86658529784521,1.0,0.19572574046900268,0.9444699397977738,0.1494624900949155,0.7408794934988238,0.21761026006207554
LAMA4_CD44,0.04782309608993859,0.4579694179947218,0.40581165842887873,0.7332196606231737,0.44763455678743913,0.6158131566942397,0.0,0.8080471681786193,1.0
LAMA4_DAG1,0.20067660735677678,0.2012235863771745,0.0,0.44330902509396025,0.29070477936411526,0.7210216982907589,0.2705879207664261,1.0,0.2365704828559041
LAMA4_ITGA1_ITGB1,0.3341752998687148,0.3206136344569145,0.09863521117437206,0.6669981337292462,0.6896020832186904,1.0,0.30105777665908284,0.7458656625662196,0.0
LAMA4_ITGA3_ITGB1,0.08695026185668449,0.2023479426771147,0.0,0.3413780279040781,0.06633375708580962,0.4368512632498321,0.06125662646888945,1.0,0.32868638820838725
LAMA4_ITGA6_ITGB1,0.5218983007922028,0.24342374620235613,0.015611222986683767,0.6428765108060425,0.3712256124620257,0.8515791264361388,0.0,1.0,0.47145903832564384
LAMA4_ITGA6_ITGB4,0.40006131136478207,0.3243037561696312,0.1083114853021711,0.751260853706392,0.38470144546562884,0.986384455500287,0.0,1.0,0.002882917644240887
LAMA4_ITGA7_ITGB1,0.08361927274951984,0.2185789929868281,0.0,0.39781322581509043,0.305372143584028,0.8524585851720308,0.4035664986049695,1.0,0.08416870711260305
LAMA4_ITGA9_ITGB1,0.03796132561176578,0.40425394723870034,0.08495399787642642,0.8375630947967743,0.2200150629565504,1.0,0.0,0.9558101510187716,0.05249070618229135
LAMA4_SV2A,0.3873293194130368,0.46264011796468113,0.0,0.5297306050405401,0.046726504184055884,0.8510315327318535,0.14371713125822902,1.0,0.2404387012273656
LAMA4_SV2B,0.4648504012583811,0.49356124243130073,0.0,0.6116938788660693,0.09467431989189855,0.9408002456650942,0.14446181175721778,1.0,0.1980450849458411
LAMA5_CD44,0.0,0.2363784709264907,0.3836324359797812,0.39370415361877775,0.24943562676777425,0.2739755143942147,0.013312824031633596,0.5235488826737343,1.0
LAMA5_DAG1,0.0,0.05378146551891308,0.07852470363563141,0.2866704298474846,0.2580571933937959,0.37096035937003147,0.5579377609141987,1.0,0.5782339109605608
LAMA5_ITGA1_ITGB1,0.17779646788248593,0.2497300170795955,0.20204579576795872,0.705723080387129,0.9528848583568906,0.9367748851935298,0.5964031542014275,1.0,0.0
LAMA5_ITGA3_ITGB1,0.0,0.12259102472582235,0.1678388423708948,0.26710118645852937,0.092007765778061,0.24144660906664214,0.2854162793500554,1.0,0.7820632116224968
LAMA5_ITGA6_ITGB1,0.1465898690639256,0.0,0.11496374294272088,0.3832013339686208,0.3893294931716152,0.36723681404172837,0.1609640317457071,0.9981562323216677,1.0
LAMA5_ITGA6_ITGB4,0.019931032400820663,0.0,0.187025519549654,0.43902463770722033,0.3645615773937313,0.4220383187664258,0.11106381785967384,1.0,0.2235150049790754
LAMA5_ITGA7_ITGB1,0.0,0.1554391236166778,0.11144931026471226,0.32529973100318404,0.4180748206645018,0.5535740508997757,0.6341903742886021,1.0,0.3090418659116554
LAMA5_ITGA9_ITGB1,0.0,0.4040803982555392,0.5051878562916408,0.7393789901480877,0.3224890076970552,0.686828448032717,0.3373503901369771,1.0,0.6032132081169649
LAMA5_SV2A,0.03895802626082222,0.22165726282437592,0.06320183298675694,0.3407167150724312,0.0,0.46706012900844807,0.27233929921302913,1.0,0.5674187346127012
LAMA5_SV2B,0.0,0.1504872204574899,0.00461639883580668,0.34490485599433085,0.012959164480796643,0.47219065814137334,0.22625351871275143,1.0,0.554192982970278
LAMB3_CD44,0.12784396180219632,0.3369779744231523,0.4707010653319893,0.5873857158509527,0.13943874538234483,0.4129290891235687,0.0,0.6992215711559715,1.0
LAMB3_DAG1,0.5244466032150236,0.20396213241792757,0.127403649918523,0.4413348714210483,0.0,0.5234216410358259,0.37862745430772066,1.0,0.6061504315192482
LAMB3_ITGA1_ITGB1,0.5511194699481614,0.297442654910276,0.19438378976946102,0.7859208224020048,0.21187614435244323,1.0,0.36218212805064415,0.9444293222785348,0.0
LAMB3_ITGA3_ITGB1,0.469799133843053,0.25150064736805416,0.20620856013248268,0.4015835296019161,0.0,0.3772669377177106,0.1914161308887686,1.0,0.778461505100207
LAMB3_ITGA6_ITGB1,1.0,0.21181216226626462,0.1884158099356577,0.5369275363718179,0.0,0.5260536295145558,0.12656189058437545,0.8899829976575473,0.6408190452992866
LAMB3_ITGA6_ITGB4,0.9144164880405387,0.3088008770429229,0.3136288277258488,0.6919921194689785,0.0,0.6823074604412883,0.10542266275444462,1.0,0.47542688949447504
LAMB3_ITGA7_ITGB1,0.24558567166300427,0.1728661418538434,0.03801367586965788,0.3758343340901397,0.0,0.6245265580589163,0.30721029806524863,1.0,0.32732715836753146
LAMB3_ITGA9_ITGB1,0.47041196377762856,0.41217439138973966,0.35573207880338026,0.8359442159708692,0.0,0.7641144266448435,0.0013955881703954383,1.0,0.5964647019454388
LAMB3_SV2A,0.7222787880364516,0.4245553072802873,0.18324256615311027,0.5414363579066139,0.0,0.6458084066980337,0.2582442617166813,1.0,0.6079224537352951
LAMB3_SV2B,0.9480312845590526,0.4705313561346793,0.22883797811845202,0.6222637972368439,0.0,0.7318728557619846,0.3894379052816814,1.0,0.7156810447065544
LAMC1_CD44,0.011311469787477452,0.20940214441415525,0.36356775716131423,0.3919919288387824,0.29419124336673885,0.29301496477744793,0.0,0.4846782308157996,1.0
LAMC1_DAG1,0.09869204893366022,0.0,0.013793152646381066,0.3094696734755118,0.34822264959665883,0.46214839882613146,0.48683757533643024,1.0,0.5349598768615865
LAMC1_ITGA1_ITGB1,0.30558597544881905,0.21297680026587346,0.12581014370933277,0.682414516635618,1.0,0.9470205704707174,0.47705772419802345,0.8690014776766781,0.0
LAMC1_ITGA3_ITGB1,0.0,0.0402464593272438,0.0660120175881908,0.24887673364295193,0.08498018923251262,0.25263538532154817,0.2020733471951811,1.0,0.7137189276822048
LAMC1_ITGA6_ITGB1,0.4306603090501175,0.0,0.11205755286785733,0.43615307996945113,0.5092946123542735,0.492785624336534,0.12240314906494926,0.9147252654618417,1.0
LAMC1_ITGA6_ITGB4,0.3041956324581988,0.0,0.19952260282043144,0.5477474884259683,0.5426670428615724,0.6246538565881073,0.09876377439946304,1.0,0.18086543196384128
LAMC1_ITGA7_ITGB1,0.0,0.09348555404080684,0.039865505297208774,0.32527977586629175,0.44533732498400974,0.6332567521716538,0.5861431462078014,1.0,0.23968200363224576
LAMC1_ITGA9_ITGB1,0.0,0.3344369188341592,0.3913627964177536,0.8001400975101087,0.3824808684506888,0.7890419660750179,0.2738754907400284,1.0,0.5214751323042539
LAMC1_SV2A,0.1828360494776316,0.1959087779496566,0.0,0.38654180980111935,0.036122525409090146,0.574051007877005,0.21082555403087183,1.0,0.5373554922499214
LAMC1_SV2B,0.25057687499656967,0.19578481788243293,0.0,0.45706028778616936,0.13319096066503983,0.6423422500650471,0.1916711751248112,1.0,0.48950234667776116
LAMC3_CD44,0.0,0.10162069019659574,0.1083543421169253,0.18654527717935374,0.6401314989092637,0.7808566958350599,0.3012849912706932,1.0,0.22456368749791697
LAMC3_DAG1,0.050825968813536765,0.032633761920623325,0.0,0.08061879167415571,0.4048457962754823,0.7312393326142673,1.0,0.8984578628742274,0.023071503207760267
LAMC3_ITGA1_ITGB1,0.09722178753898061,0.0720335163925605,0.01935959857736531,0.1347694720415795,0.49634661600160535,0.8843042379613631,1.0,0.6397027817091192,0.0
LAMC3_ITGA3_ITGB1,0.045848292620399786,0.03973491475171464,0.0,0.0716940204040261,0.2633590056940193,0.594383208692141,0.7643601531364604,1.0,0.04256340679199693
LAMC3_ITGA6_ITGB1,0.12310583439703009,0.03371122121075286,0.0,0.10934372735337765,0.7055019821153368,0.9052205466691701,0.6683346077556074,1.0,0.0561350285594817
LAMC3_ITGA6_ITGB4,0.10318216579845041,0.065270135771263,0.036480597193520724,0.1449597222572527,0.7075838824048256,0.9926029129346856,0.6568443725867386,1.0,0.0
LAMC3_ITGA7_ITGB1,0.0375617286932976,0.044008215796545375,0.0,0.08226449743675225,0.3829302268099238,0.8764814314554322,1.0,0.9361701262471321,0.004520403418570841
LAMC3_ITGA9_ITGB1,0.06180544650880026,0.08029936526600516,0.02374308161878674,0.15268156589691628,0.37416847545408094,1.0,0.6625547100376437,0.8971819834362418,0.0
LAMC3_SV2A,0.12076199075608768,0.09776319019403384,0.0,0.11383043362061801,0.24300449761321205,0.9431791202577128,0.9026939886176143,1.0,0.032463412282881285
LAMC3_SV2B,0.141406428973788,0.08379931378618859,0.0,0.10949352691212276,0.268492740171998,0.9655277756005152,1.0,0.9382035311730256,0.011260068120430445
LRRC4C_NTNG1,0.0,0.21826539564018718,0.15563175377665342,0.40226299820236544,0.17974539564731454,0.4108342636508238,0.18499401332006948,1.0,0.4929222102680041
MAG_MAG,0.0,0.26466992403227485,0.6009088843778514,0.6474186556604691,1.0,0.5983673153301884,0.03938355877025093,0.2545611934774521,0.6481887891189272
MPZ_MPZ,0.18657021230173557,0.0,0.2700260119384684,0.06103391553206961,0.04382082823830084,0.27418547531787263,0.24907226528409204,1.0,0.3662178638570715
MSTN_ACVR1B_ACVR2A,0.2616172662149812,0.3539900106087824,0.007938485536793778,0.40790453517546843,0.06579324296695481,0.8876438148963408,0.0,1.0,0.9721646043182295
MSTN_TGFBR1_ACVR2A,0.3017004355855749,0.2946706896574238,0.0373135273096755,0.3892382039276973,0.22053390175747575,0.7708385321520996,0.0,0.7529212062559811,1.0
NCAM1_FGFR1,0.18810635365716416,0.0,0.055901150784057566,0.17032842693185413,0.44224181767429377,1.0,0.2515244318304274,0.7465625751834718,0.2914504977869473
NCAM1_L1CAM,0.13041154169102606,0.12257982026815101,0.0,0.17105949395733588,0.16830766913647058,1.0,0.5128719716507224,0.8917554614614461,0.1500215137794941
NCAM1_NCAM1,0.24205719128501108,0.06587796565688991,0.0,0.06797896530730604,0.33266120317430375,0.8773754107493709,1.0,0.32127285867966515,0.0331848231286267
NCAM1_NCAM2,0.09418895132190988,0.0400518626197174,0.0,0.16385836717044,0.19503959154030792,1.0,0.330503967893137,0.7977284388753231,0.14986750543717586
NCAM2_L1CAM,0.013504803591365015,0.0993017243978679,0.018967101892973286,0.16390983190396102,0.0,0.36304448928393157,0.11612780277760726,1.0,0.25872841806158337
NEGR1_NEGR1,0.15436492991388048,0.4878173249418867,0.08604443815860763,0.6749689219203766,0.0,1.0,0.12592644437317616,0.7542516348347302,0.3080483743181106
NFASC_CNTN1_CNTNAP1,0.14331443591219,0.2224009852847533,0.0,0.24762508295229282,0.1663515945984648,0.412359065531388,0.4426883786137252,1.0,0.21763461350110697
NMB_NMBR,0.14968125677771632,0.39477233359391306,0.23474385515119311,0.5231940571674745,0.02660955543595071,0.6310320807371901,0.0,1.0,0.1332914467707193
NMU_NMUR1,0.10489025722297694,0.13337211424249945,0.0,0.2778027877350063,0.2762443795752486,0.84345139489993,0.24170109163398004,1.0,0.14376993154865247
NPB_NPBWR1,0.038003692802984296,0.1827203103672396,0.14734232645853126,0.20956815584340802,0.051337533505722115,0.6217114808061519,0.24077231303582677,1.0,0.0
NPFF_NPFFR2,0.05684024565154671,0.028327196306281853,0.013820639406223112,0.0361328770279077,0.0,0.521118200318464,0.4148877776329558,1.0,0.0387764799417163
NPPC_NPR2,0.5309365057270671,0.7650592221193263,0.30764761270584595,0.9066538459307084,0.16664142822983474,1.0,0.14118541207917246,0.4743376883867035,0.0
NPW_NPBWR1,0.04583098829764908,0.1758789907999912,0.12229788909461677,0.2265293035314917,0.0,0.3900919215284813,0.21869569934359004,1.0,0.0827358867843022
NPY_GPR83,0.0,0.23904284839586948,0.3737164691627564,0.3663962260720543,0.3105588359216005,0.48159781574468097,0.06020982975418182,1.0,0.6543561624577842
NPY_NPY1R,0.0,0.14923050967763027,0.06952045719022382,0.20558762381123402,0.014276209220385857,0.41243830238249374,0.16357238914213315,1.0,0.19070103099031505
NPY_NPY2R,0.0,0.09422515388232114,0.02159706076571995,0.14506980024158767,0.01681353707279938,0.2717665651745101,0.047059885721416075,1.0,0.17040357114651417
NRG1_ERBB2_ERBB3,0.5827428386084886,0.5397346422291998,0.38232801500004937,0.7958890062246554,0.7577889073748876,0.714258348366185,0.7056650091918084,1.0,0.0
NRG1_ERBB2_ERBB4,0.7415036566229153,0.5109284833535718,0.3263118365984039,0.873069161776566,0.4970575118834342,0.6994793877031911,0.0,1.0,0.5363490475430054
NRG1_ERBB3,0.5827428386084886,0.5397346422291998,0.38232801500004937,0.7958890062246554,0.7577889073748876,0.714258348366185,0.7056650091918084,1.0,0.0
NRG1_ERBB4,0.4929964718837833,0.7095963669171683,0.4008597676774623,1.0,0.3167957495080251,0.5189847579656695,0.0,0.4347075668812364,0.38425872981467696
NRG3_ERBB2_ERBB4,0.15609954060693784,0.2446532295806431,0.08585365904368265,0.48951632648564886,0.21088223072063653,0.4350840295353904,0.0,1.0,0.5394636989987659
NRG3_ERBB4,0.2423571908283851,0.688340661391697,0.2985607979805537,1.0,0.26464375331503653,0.5576932175333273,0.0,0.6858107680357425,0.6339686114240219
NRG4_ERBB2_ERBB4,1.0,0.22806714287671725,0.011216002833923232,0.48315705865529296,0.7883501610434167,0.33361888126151024,0.0,0.6615317088569823,0.1059199466190866
NRG4_ERBB4,0.8443031284256761,0.6595185490717049,0.21593286706450504,1.0,0.8073672790716762,0.4660661822150202,0.0,0.4874136256053526,0.2392029501375753
NRTN_GFRA2_RET,0.0,0.6745639992085495,0.01989304669838954,0.9274933675026354,0.04393066070117179,1.0,0.3733142387176905,0.5976561047866539,0.520719731314852
NRXN1_NLGN1,0.04422037682397288,0.5147719833341571,0.3374274038181306,1.0,0.0,0.27445996596535377,0.02248875561839358,0.9355192197196095,0.4534674788785501
NRXN1_NLGN2,0.1581835261831062,0.4315923051118047,0.32711127183620703,0.7464325190479155,0.09458372300958154,0.23066686219303398,0.0,1.0,0.6384828045419072
NRXN1_NLGN3,0.1507034507288283,0.41774841693168846,0.3718002545554423,0.8121788128916482,0.2208388182723719,0.3227107134930406,0.0,1.0,0.8454869010253393
NRXN2_NLGN1,0.0,0.469531890295626,0.29165588409332105,1.0,0.07026312042653725,0.29719375010564475,0.0510191112360062,0.7561610087147295,0.348785705321051
NRXN2_NLGN2,0.06596419581190825,0.46835329929320707,0.31863078881099205,0.9331041183585881,0.16834897778990027,0.28451359405621535,0.0,1.0,0.5956851656204323
NRXN2_NLGN3,0.05901327994718904,0.44816315876246116,0.36303761412896274,1.0,0.3615535558263997,0.39499881172457263,0.0,0.9726033372496221,0.7998135487299987
NRXN3_NLGN1,0.11493620788641681,0.6051219645866319,0.14295051178950682,1.0,0.0,0.8678159860556736,0.13272002158478605,0.9951696099497984,0.38030801187186425
NRXN3_NLGN2,0.19196266247509428,0.4182804417932009,0.05911599684661412,0.648003845677564,0.033970771344564756,0.679858337204086,0.0,1.0,0.494795229780725
NRXN3_NLGN3,0.19166267714875812,0.3970932260053478,0.09264245761365356,0.7089963387137155,0.18043687319675888,0.9076994271685704,0.0,1.0,0.7114501282140917
NTS_NTSR1,0.14524131141280755,0.6198969684540823,0.4317495880293682,0.8603255801282222,0.06892281271166895,0.6043251414040337,0.0,1.0,0.275950773419937
PDGFA_PDGFRA,0.13764777460308908,0.14936163106749867,0.0,0.16368341736843647,0.14636098371405812,0.52045260367674,0.20019173170187185,1.0,0.09638985944900336
PDGFA_PDGFRB,0.15223822690888883,0.09347833223139483,0.0,0.14526740869424004,0.23546399914699798,0.700130428709706,0.24052314874946507,1.0,0.21481424348627587
PDGFC_PDGFRA,0.1394585626790171,0.15963618284794104,0.0,0.41350686106269696,0.34241451916340127,0.7766236791783474,0.08420657400484344,1.0,0.0972978476587151
PDGFD_PDGFRB,0.27978698579621103,0.030746868467397114,0.0,0.29953448145470074,0.7247910345162171,1.0,0.2076289054366044,0.9935843074386775,0.5535589464804314
PECAM1_PECAM1,0.041893005547017,0.046090637556201235,0.0,0.052466465820635126,0.026037136367103357,0.8946660907572251,0.6055789393335752,1.0,0.07620209626885718
PLG_F2R,0.0,0.5155964559669863,0.2913562443999367,0.8334876444659964,0.6178587661224934,0.5748524584728923,0.3570677556164137,1.0,0.9050095366395425
PLG_F2RL2,0.0,0.4610288799297085,0.20732573141949592,0.7401127047592676,0.6592162104896864,0.6830745275255964,0.2856222736215476,1.0,0.7007781272104152
PROS1_AXL,0.43577970488659806,0.05144526615408498,0.0,0.45671331476801214,0.6954117326049204,1.0,0.29529828063167496,0.7937321576825804,0.13349195059530614
PROS1_TYRO3,0.0,0.04833385353304087,0.22279343079546693,0.3951177327357782,0.19109081487235025,0.6015785011749961,0.19263028224973527,1.0,0.18333385814119355
PRSS1_F2R,0.668401830441315,0.23004504092569808,0.0,0.4888501296733096,0.7930053409211668,1.0,0.03365366624884986,0.6815978082091076,0.17557986244031365
PRSS1_F2RL2,0.9626420811101898,0.1827776651595415,0.0,0.3604775968771496,0.738187063723382,1.0,0.015739896788315458,0.5539768565983549,0.090875102921119
PSAP_GPR37L1,0.03347736142752108,0.0,0.011762412344170196,0.18200965246397377,0.25057914361777417,0.23109857638571554,0.27960382104472603,1.0,0.7510222929284859
PTHLH_PTH1R,0.12263514096750758,0.2756443733133532,0.16314122617494434,0.5704823587151368,0.4787715555982014,1.0,0.27515556187763185,0.9242879581242494,0.0
PTPRC_MRC1,0.030660426429523942,0.17199947084525874,0.26927832632383847,0.8368926037984815,0.8717779089247327,1.0,0.0,0.49152344552815125,0.18689654319494453
PTPRM_PTPRM,0.0,0.39868336174905705,0.26241504052975617,1.0,0.933280519413533,0.48496461484081504,0.12462576218704716,0.7636711313116916,0.7411336819761429
RELN_ITGA3_ITGB1,0.17650824144743105,0.26732942789710407,0.08734830063339773,0.5211198025829018,0.288629901420287,0.36411069738769364,0.0,1.0,0.5023977719337772
SEMA3A_NRP1_PLXNA1,0.17778850201336227,0.17997904443394744,0.01973163734361502,0.4918933024367414,0.08067534070312658,1.0,0.0,0.770326238539191,0.4675037248053354
SEMA3A_NRP1_PLXNA3,0.2369734744808285,0.24605865595610238,0.05930723606429049,0.5637380355522239,0.1685980053316495,1.0,0.0,0.6501475148354846,0.5732571494944033
SEMA3A_NRP1_PLXNA4,0.15707424773931017,0.2606335753784179,0.15010575423611097,0.6134473668620225,0.23707093785047625,1.0,0.0,0.8157413047616607,0.565788653018879
SEMA3C_NRP1_NRP2_PLXND1,0.02665242575651014,0.10266368310911599,0.0,0.29355211901214034,0.39481885473561207,0.7828582973958553,0.2629734974546911,1.0,0.0121347832637722
SEMA3C_NRP1_PLXNA1,0.07589959158243784,0.07826501702162368,0.0,0.20264805435434374,0.07244379783068286,0.43328974224337735,0.14192930790625877,1.0,0.18998217543398455
SEMA3C_NRP1_PLXNA3,0.10449311278017892,0.11012927333290191,0.0,0.2725093912493756,0.14043402822423232,0.4600839982227377,0.13042446284012402,1.0,0.26296510845062787
